% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.0802143	1	0	14	1.24381e-13	262.217	0
0.0802143	1	0	5	1.98448e-13	418.365	0
0.0802143	1	0	4	1.67353e-13	352.811	0
0.0802143	1	0	9	1.41606e-13	298.532	0
0.0802143	1	0	19	1.90128e-13	400.826	0
0.0802143	1	0	8	1.86217e-13	392.581	0
0.0812143	1	0	15	1.47876e-13	311.75	0
0.0812143	1	0	21	3.89077e-13	820.246	0
0.0812143	1	0	13	1.70902e-13	360.293	0
0.0812143	1	0	10	9.53235e-13	2009.6	0
0.0812143	1	0	12	1.42567e-13	300.558	0
0.0812143	1	0	6	1.61428e-11	34032	0
0.0812143	1	0	17	5.05591e-13	1065.88	0
0.0812143	1	0	1	1.87154e-13	394.555	0
0.0812143	1	0	11	1.6727e-13	352.636	0
0.0812143	1	0	16	4.91248e-13	1035.64	0
0.0812143	1	0	3	1.42471e-13	300.355	0
0.0812143	1	0	7	1.18748e-13	250.342	0
0.0812143	1	0	20	2.22008e-09	4.68034e+06	0
0.0812143	1	0	18	2.91484e-13	614.503	0
0.0812143	1	0	2	1.18829e-13	250.513	0
0.0812143	1	0	14	1.2438e-13	262.217	0
0.0812143	1	0	5	1.98446e-13	418.362	0
0.0812143	1	0	4	1.67353e-13	352.811	0
0.0812143	1	0	9	1.41607e-13	298.534	0
0.0812143	1	0	19	1.90129e-13	400.826	0
0.0812143	1	0	8	1.86217e-13	392.579	0
0.0822143	1	0	15	1.47877e-13	311.751	0
0.0822143	1	0	21	3.89076e-13	820.245	0
0.0822143	1	0	13	1.70902e-13	360.294	0
0.0822143	1	0	10	9.53244e-13	2009.62	0
0.0822143	1	0	12	1.42568e-13	300.56	0
0.0822143	1	0	6	1.61424e-11	34031.1	0
0.0822143	1	0	17	5.05597e-13	1065.89	0
0.0822143	1	0	1	1.87155e-13	394.556	0
0.0822143	1	0	11	1.67272e-13	352.639	0
0.0822143	1	0	16	4.91252e-13	1035.65	0
0.0822143	1	0	3	1.4247e-13	300.353	0
0.0822143	1	0	7	1.18747e-13	250.341	0
0.0822143	1	0	20	2.22167e-09	4.68369e+06	0
0.0822143	1	0	18	2.91487e-13	614.509	0
0.0822143	1	0	2	1.18829e-13	250.513	0
0.0822143	1	0	14	1.2438e-13	262.216	0
0.0822143	1	0	5	1.98445e-13	418.359	0
0.0822143	1	0	4	1.67353e-13	352.811	0
0.0822143	1	0	9	1.41608e-13	298.536	0
0.0822143	1	0	19	1.90129e-13	400.827	0
0.0822143	1	0	8	1.86216e-13	392.577	0
0.0832143	1	0	15	1.47877e-13	311.752	0
0.0832143	1	0	21	3.89076e-13	820.244	0
0.0832143	1	0	13	1.70902e-13	360.294	0
0.0832143	1	0	10	9.53253e-13	2009.63	0
0.0832143	1	0	12	1.42569e-13	300.562	0
0.0832143	1	0	6	1.6142e-11	34030.2	0
0.0832143	1	0	17	5.05603e-13	1065.9	0
0.0832143	1	0	1	1.87155e-13	394.558	0
0.0832143	1	0	11	1.67273e-13	352.642	0
0.0832143	1	0	16	4.91257e-13	1035.66	0
0.0832143	1	0	3	1.42469e-13	300.351	0
0.0832143	1	0	7	1.18747e-13	250.34	0
0.0832143	1	0	20	2.22326e-09	4.68705e+06	0
0.0832143	1	0	18	2.9149e-13	614.515	0
0.0832143	1	0	2	1.18829e-13	250.513	0
0.0832143	1	0	14	1.2438e-13	262.216	0
0.0832143	1	0	5	1.98444e-13	418.356	0
0.0832143	1	0	4	1.67353e-13	352.812	0
0.0832143	1	0	9	1.41609e-13	298.537	0
0.0832143	1	0	19	1.9013e-13	400.828	0
0.0832143	1	0	8	1.86215e-13	392.576	0
0.0842143	1	0	15	1.47878e-13	311.753	0
0.0842143	1	0	21	3.89075e-13	820.243	0
0.0842143	1	0	13	1.70902e-13	360.294	0
0.0842143	1	0	10	9.53263e-13	2009.65	0
0.0842143	1	0	12	1.4257e-13	300.564	0
0.0842143	1	0	6	1.61416e-11	34029.4	0
0.0842143	1	0	17	5.05609e-13	1065.92	0
0.0842143	1	0	1	1.87156e-13	394.559	0
0.0842143	1	0	11	1.67274e-13	352.645	0
0.0842143	1	0	16	4.91262e-13	1035.67	0
0.0842143	1	0	3	1.42468e-13	300.348	0
0.0842143	1	0	7	1.18746e-13	250.338	0
0.0842143	1	0	20	2.22485e-09	4.6904e+06	0
0.0842143	1	0	18	2.91493e-13	614.521	0
0.0842143	1	0	2	1.18829e-13	250.513	0
0.0842143	1	0	14	1.2438e-13	262.215	0
0.0842143	1	0	5	1.98442e-13	418.353	0
0.0842143	1	0	4	1.67353e-13	352.812	0
0.0842143	1	0	9	1.4161e-13	298.539	0
0.0842143	1	0	19	1.9013e-13	400.829	0
0.0842143	1	0	8	1.86214e-13	392.574	0
0.0852143	1	0	15	1.47878e-13	311.754	0
0.0852143	1	0	21	3.89075e-13	820.242	0
0.0852143	1	0	13	1.70902e-13	360.294	0
0.0852143	1	0	10	9.53272e-13	2009.67	0
0.0852143	1	0	12	1.42571e-13	300.566	0
0.0852143	1	0	6	1.61411e-11	34028.5	0
0.0852143	1	0	17	5.05615e-13	1065.93	0
0.0852143	1	0	1	1.87156e-13	394.56	0
0.0852143	1	0	11	1.67276e-13	352.648	0
0.0852143	1	0	16	4.91266e-13	1035.68	0
0.0852143	1	0	3	1.42467e-13	300.346	0
0.0852143	1	0	7	1.18745e-13	250.337	0
0.0852143	1	0	20	2.22645e-09	4.69377e+06	0
0.0852143	1	0	18	2.91496e-13	614.527	0
0.0852143	1	0	2	1.18829e-13	250.513	0
0.0852143	1	0	14	1.24379e-13	262.215	0
0.0852143	1	0	5	1.98441e-13	418.35	0
0.0852143	1	0	4	1.67354e-13	352.812	0
0.0852143	1	0	9	1.4161e-13	298.541	0
0.0852143	1	0	19	1.9013e-13	400.83	0
0.0852143	1	0	8	1.86213e-13	392.572	0
0.0862143	1	0	15	1.47878e-13	311.755	0
0.0862143	1	0	21	3.89075e-13	820.241	0
0.0862143	1	0	13	1.70902e-13	360.294	0
0.0862143	1	0	10	9.53281e-13	2009.69	0
0.0862143	1	0	12	1.42572e-13	300.567	0
0.0862143	1	0	6	1.61407e-11	34027.7	0
0.0862143	1	0	17	5.05621e-13	1065.94	0
0.0862143	1	0	1	1.87157e-13	394.561	0
0.0862143	1	0	11	1.67277e-13	352.651	0
0.0862143	1	0	16	4.91271e-13	1035.69	0
0.0862143	1	0	3	1.42465e-13	300.343	0
0.0862143	1	0	7	1.18745e-13	250.336	0
0.0862143	1	0	20	2.22805e-09	4.69713e+06	0
0.0862143	1	0	18	2.91498e-13	614.533	0
0.0862143	1	0	2	1.18829e-13	250.513	0
0.0862143	1	0	14	1.24379e-13	262.214	0
0.0862143	1	0	5	1.98439e-13	418.347	0
0.0862143	1	0	4	1.67354e-13	352.813	0
0.0862143	1	0	9	1.41611e-13	298.543	0
0.0862143	1	0	19	1.90131e-13	400.831	0
0.0862143	1	0	8	1.86213e-13	392.571	0
0.0872143	1	0	15	1.47879e-13	311.756	0
0.0872143	1	0	21	3.89074e-13	820.24	0
0.0872143	1	0	13	1.70902e-13	360.294	0
0.0872143	1	0	10	9.5329e-13	2009.71	0
0.0872143	1	0	12	1.42572e-13	300.569	0
0.0872143	1	0	6	1.61403e-11	34026.8	0
0.0872143	1	0	17	5.05627e-13	1065.95	0
0.0872143	1	0	1	1.87157e-13	394.562	0
0.0872143	1	0	11	1.67278e-13	352.653	0
0.0872143	1	0	16	4.91276e-13	1035.7	0
0.0872143	1	0	3	1.42464e-13	300.341	0
0.0872143	1	0	7	1.18744e-13	250.335	0
0.0872143	1	0	20	2.22964e-09	4.7005e+06	0
0.0872143	1	0	18	2.91501e-13	614.538	0
0.0872143	1	0	2	1.18829e-13	250.513	0
0.0872143	1	0	14	1.24379e-13	262.214	0
0.0872143	1	0	5	1.98438e-13	418.344	0
0.0872143	1	0	4	1.67354e-13	352.813	0
0.0872143	1	0	9	1.41612e-13	298.544	0
0.0872143	1	0	19	1.90131e-13	400.832	0
0.0872143	1	0	8	1.86212e-13	392.569	0
0.0882143	1	0	15	1.47879e-13	311.757	0
0.0882143	1	0	21	3.89074e-13	820.239	0
0.0882143	1	0	13	1.70902e-13	360.294	0
0.0882143	1	0	10	9.53299e-13	2009.73	0
0.0882143	1	0	12	1.42573e-13	300.571	0
0.0882143	1	0	6	1.61399e-11	34026	0
0.0882143	1	0	17	5.05633e-13	1065.97	0
0.0882143	1	0	1	1.87158e-13	394.563	0
0.0882143	1	0	11	1.6728e-13	352.656	0
0.0882143	1	0	16	4.9128e-13	1035.71	0
0.0882143	1	0	3	1.42463e-13	300.339	0
0.0882143	1	0	7	1.18744e-13	250.333	0
0.0882143	1	0	20	2.23124e-09	4.70388e+06	0
0.0882143	1	0	18	2.91504e-13	614.544	0
0.0882143	1	0	2	1.18829e-13	250.513	0
0.0882143	1	0	14	1.24379e-13	262.213	0
0.0882143	1	0	5	1.98437e-13	418.341	0
0.0882143	1	0	4	1.67354e-13	352.813	0
0.0882143	1	0	9	1.41613e-13	298.546	0
0.0882143	1	0	19	1.90132e-13	400.833	0
0.0882143	1	0	8	1.86211e-13	392.567	0
0.0892143	1	0	15	1.4788e-13	311.758	0
0.0892143	1	0	21	3.89073e-13	820.238	0
0.0892143	1	0	13	1.70902e-13	360.294	0
0.0892143	1	0	10	9.53309e-13	2009.75	0
0.0892143	1	0	12	1.42574e-13	300.573	0
0.0892143	1	0	6	1.61395e-11	34025.1	0
0.0892143	1	0	17	5.05639e-13	1065.98	0
0.0892143	1	0	1	1.87158e-13	394.565	0
0.0892143	1	0	11	1.67281e-13	352.659	0
0.0892143	1	0	16	4.91285e-13	1035.72	0
0.0892143	1	0	3	1.42462e-13	300.336	0
0.0892143	1	0	7	1.18743e-13	250.332	0
0.0892143	1	0	20	2.23285e-09	4.70725e+06	0
0.0892143	1	0	18	2.91507e-13	614.55	0
0.0892143	1	0	2	1.18829e-13	250.513	0
0.0892143	1	0	14	1.24378e-13	262.213	0
0.0892143	1	0	5	1.98435e-13	418.338	0
0.0892143	1	0	4	1.67354e-13	352.814	0
0.0892143	1	0	9	1.41614e-13	298.548	0
0.0892143	1	0	19	1.90132e-13	400.834	0
0.0892143	1	0	8	1.8621e-13	392.566	0
0.0902143	1	0	15	1.4788e-13	311.759	0
0.0902143	1	0	21	3.89073e-13	820.237	0
0.0902143	1	0	13	1.70903e-13	360.294	0
0.0902143	1	0	10	9.53318e-13	2009.77	0
0.0902143	1	0	12	1.42575e-13	300.575	0
0.0902143	1	0	6	1.61391e-11	34024.2	0
0.0902143	1	0	17	5.05644e-13	1065.99	0
0.0902143	1	0	1	1.87159e-13	394.566	0
0.0902143	1	0	11	1.67282e-13	352.662	0
0.0902143	1	0	16	4.9129e-13	1035.73	0
0.0902143	1	0	3	1.42461e-13	300.334	0
0.0902143	1	0	7	1.18742e-13	250.331	0
0.0902143	1	0	20	2.23445e-09	4.71063e+06	0
0.0902143	1	0	18	2.9151e-13	614.556	0
0.0902143	1	0	2	1.18829e-13	250.513	0
0.0902143	1	0	14	1.24378e-13	262.212	0
0.0902143	1	0	5	1.98434e-13	418.335	0
0.0902143	1	0	4	1.67354e-13	352.814	0
0.0902143	1	0	9	1.41615e-13	298.55	0
0.0902143	1	0	19	1.90133e-13	400.835	0
0.0902143	1	0	8	1.86209e-13	392.564	0
0.0912143	1	0	15	1.47881e-13	311.76	0
0.0912143	1	0	21	3.89072e-13	820.236	0
0.0912143	1	0	13	1.70903e-13	360.294	0
0.0912143	1	0	10	9.53327e-13	2009.79	0
0.0912143	1	0	12	1.42576e-13	300.576	0
0.0912143	1	0	6	1.61387e-11	34023.4	0
0.0912143	1	0	17	5.0565e-13	1066	0
0.0912143	1	0	1	1.8716e-13	394.567	0
0.0912143	1	0	11	1.67284e-13	352.665	0
0.0912143	1	0	16	4.91294e-13	1035.74	0
0.0912143	1	0	3	1.4246e-13	300.331	0
0.0912143	1	0	7	1.18742e-13	250.329	0
0.0912143	1	0	20	2.23605e-09	4.71402e+06	0
0.0912143	1	0	18	2.91512e-13	614.562	0
0.0912143	1	0	2	1.18829e-13	250.513	0
0.0912143	1	0	14	1.24378e-13	262.212	0
0.0912143	1	0	5	1.98432e-13	418.332	0
0.0912143	1	0	4	1.67355e-13	352.814	0
0.0912143	1	0	9	1.41615e-13	298.551	0
0.0912143	1	0	19	1.90133e-13	400.836	0
0.0912143	1	0	8	1.86209e-13	392.562	0
0.0922143	1	0	15	1.47881e-13	311.761	0
0.0922143	1	0	21	3.89072e-13	820.235	0
0.0922143	1	0	13	1.70903e-13	360.294	0
0.0922143	1	0	10	9.53336e-13	2009.81	0
0.0922143	1	0	12	1.42577e-13	300.578	0
0.0922143	1	0	6	1.61383e-11	34022.5	0
0.0922143	1	0	17	5.05656e-13	1066.02	0
0.0922143	1	0	1	1.8716e-13	394.568	0
0.0922143	1	0	11	1.67285e-13	352.668	0
0.0922143	1	0	16	4.91299e-13	1035.75	0
0.0922143	1	0	3	1.42459e-13	300.329	0
0.0922143	1	0	7	1.18741e-13	250.328	0
0.0922143	1	0	20	2.23766e-09	4.7174e+06	0
0.0922143	1	0	18	2.91515e-13	614.568	0
0.0922143	1	0	2	1.18829e-13	250.513	0
0.0922143	1	0	14	1.24378e-13	262.211	0
0.0922143	1	0	5	1.98431e-13	418.329	0
0.0922143	1	0	4	1.67355e-13	352.815	0
0.0922143	1	0	9	1.41616e-13	298.553	0
0.0922143	1	0	19	1.90134e-13	400.837	0
0.0922143	1	0	8	1.86208e-13	392.561	0
0.0932143	1	0	15	1.47882e-13	311.762	0
0.0932143	1	0	21	3.89071e-13	820.235	0
0.0932143	1	0	13	1.70903e-13	360.294	0
0.0932143	1	0	10	9.53346e-13	2009.83	0
0.0932143	1	0	12	1.42578e-13	300.58	0
0.0932143	1	0	6	1.61379e-11	34021.7	0
0.0932143	1	0	17	5.05662e-13	1066.03	0
0.0932143	1	0	1	1.87161e-13	394.569	0
0.0932143	1	0	11	1.67286e-13	352.67	0
0.0932143	1	0	16	4.91304e-13	1035.76	0
0.0932143	1	0	3	1.42457e-13	300.327	0
0.0932143	1	0	7	1.1874e-13	250.327	0
0.0932143	1	0	20	2.23927e-09	4.72079e+06	0
0.0932143	1	0	18	2.91518e-13	614.574	0
0.0932143	1	0	2	1.18829e-13	250.513	0
0.0932143	1	0	14	1.24378e-13	262.211	0
0.0932143	1	0	5	1.9843e-13	418.326	0
0.0932143	1	0	4	1.67355e-13	352.815	0
0.0932143	1	0	9	1.41617e-13	298.555	0
0.0932143	1	0	19	1.90134e-13	400.838	0
0.0932143	1	0	8	1.86207e-13	392.559	0
0.0942143	1	0	15	1.47882e-13	311.763	0
0.0942143	1	0	21	3.89071e-13	820.234	0
0.0942143	1	0	13	1.70903e-13	360.294	0
0.0942143	1	0	10	9.53355e-13	2009.85	0
0.0942143	1	0	12	1.42579e-13	300.582	0
0.0942143	1	0	6	1.61375e-11	34020.8	0
0.0942143	1	0	17	5.05668e-13	1066.04	0
0.0942143	1	0	1	1.87161e-13	394.571	0
0.0942143	1	0	11	1.67288e-13	352.673	0
0.0942143	1	0	16	4.91309e-13	1035.77	0
0.0942143	1	0	3	1.42456e-13	300.324	0
0.0942143	1	0	7	1.1874e-13	250.326	0
0.0942143	1	0	20	2.24088e-09	4.72418e+06	0
0.0942143	1	0	18	2.91521e-13	614.58	0
0.0942143	1	0	2	1.18829e-13	250.513	0
0.0942143	1	0	14	1.24377e-13	262.21	0
0.0942143	1	0	5	1.98428e-13	418.323	0
0.0942143	1	0	4	1.67355e-13	352.816	0
0.0942143	1	0	9	1.41618e-13	298.557	0
0.0942143	1	0	19	1.90135e-13	400.839	0
0.0942143	1	0	8	1.86206e-13	392.557	0
0.0952143	1	0	15	1.47883e-13	311.764	0
0.0952143	1	0	21	3.89071e-13	820.233	0
0.0952143	1	0	13	1.70903e-13	360.294	0
0.0952143	1	0	10	9.53364e-13	2009.87	0
0.0952143	1	0	12	1.42579e-13	300.584	0
0.0952143	1	0	6	1.61371e-11	34019.9	0
0.0952143	1	0	17	5.05674e-13	1066.05	0
0.0952143	1	0	1	1.87162e-13	394.572	0
0.0952143	1	0	11	1.67289e-13	352.676	0
0.0952143	1	0	16	4.91313e-13	1035.78	0
0.0952143	1	0	3	1.42455e-13	300.322	0
0.0952143	1	0	7	1.18739e-13	250.324	0
0.0952143	1	0	20	2.24249e-09	4.72758e+06	0
0.0952143	1	0	18	2.91523e-13	614.585	0
0.0952143	1	0	2	1.18829e-13	250.513	0
0.0952143	1	0	14	1.24377e-13	262.21	0
0.0952143	1	0	5	1.98427e-13	418.321	0
0.0952143	1	0	4	1.67355e-13	352.816	0
0.0952143	1	0	9	1.41619e-13	298.558	0
0.0952143	1	0	19	1.90135e-13	400.84	0
0.0952143	1	0	8	1.86205e-13	392.556	0
0.0962143	1	0	15	1.47883e-13	311.765	0
0.0962143	1	0	21	3.8907e-13	820.232	0
0.0962143	1	0	13	1.70903e-13	360.295	0
0.0962143	1	0	10	9.53373e-13	2009.89	0
0.0962143	1	0	12	1.4258e-13	300.586	0
0.0962143	1	0	6	1.61367e-11	34019.1	0
0.0962143	1	0	17	5.0568e-13	1066.07	0
0.0962143	1	0	1	1.87162e-13	394.573	0
0.0962143	1	0	11	1.6729e-13	352.679	0
0.0962143	1	0	16	4.91318e-13	1035.79	0
0.0962143	1	0	3	1.42454e-13	300.32	0
0.0962143	1	0	7	1.18739e-13	250.323	0
0.0962143	1	0	20	2.2441e-09	4.73098e+06	0
0.0962143	1	0	18	2.91526e-13	614.591	0
0.0962143	1	0	2	1.18829e-13	250.513	0
0.0962143	1	0	14	1.24377e-13	262.21	0
0.0962143	1	0	5	1.98425e-13	418.318	0
0.0962143	1	0	4	1.67355e-13	352.816	0
0.0962143	1	0	9	1.41619e-13	298.56	0
0.0962143	1	0	19	1.90135e-13	400.841	0
0.0962143	1	0	8	1.86205e-13	392.554	0
0.0972143	1	0	15	1.47884e-13	311.766	0
0.0972143	1	0	21	3.8907e-13	820.231	0
0.0972143	1	0	13	1.70903e-13	360.295	0
0.0972143	1	0	10	9.53382e-13	2009.91	0
0.0972143	1	0	12	1.42581e-13	300.587	0
0.0972143	1	0	6	1.61363e-11	34018.2	0
0.0972143	1	0	17	5.05686e-13	1066.08	0
0.0972143	1	0	1	1.87163e-13	394.574	0
0.0972143	1	0	11	1.67292e-13	352.682	0
0.0972143	1	0	16	4.91323e-13	1035.8	0
0.0972143	1	0	3	1.42453e-13	300.317	0
0.0972143	1	0	7	1.18738e-13	250.322	0
0.0972143	1	0	20	2.24572e-09	4.73438e+06	0
0.0972143	1	0	18	2.91529e-13	614.597	0
0.0972143	1	0	2	1.18829e-13	250.513	0
0.0972143	1	0	14	1.24377e-13	262.209	0
0.0972143	1	0	5	1.98424e-13	418.315	0
0.0972143	1	0	4	1.67356e-13	352.817	0
0.0972143	1	0	9	1.4162e-13	298.562	0
0.0972143	1	0	19	1.90136e-13	400.842	0
0.0972143	1	0	8	1.86204e-13	392.552	0
0.0982143	1	0	15	1.47884e-13	311.767	0
0.0982143	1	0	21	3.89069e-13	820.23	0
0.0982143	1	0	13	1.70903e-13	360.295	0
0.0982143	1	0	10	9.53392e-13	2009.93	0
0.0982143	1	0	12	1.42582e-13	300.589	0
0.0982143	1	0	6	1.61359e-11	34017.4	0
0.0982143	1	0	17	5.05692e-13	1066.09	0
0.0982143	1	0	1	1.87164e-13	394.575	0
0.0982143	1	0	11	1.67293e-13	352.685	0
0.0982143	1	0	16	4.91327e-13	1035.81	0
0.0982143	1	0	3	1.42452e-13	300.315	0
0.0982143	1	0	7	1.18737e-13	250.32	0
0.0982143	1	0	20	2.24733e-09	4.73779e+06	0
0.0982143	1	0	18	2.91532e-13	614.603	0
0.0982143	1	0	2	1.18829e-13	250.513	0
0.0982143	1	0	14	1.24376e-13	262.209	0
0.0982143	1	0	5	1.98423e-13	418.312	0
0.0982143	1	0	4	1.67356e-13	352.817	0
0.0982143	1	0	9	1.41621e-13	298.563	0
0.0982143	1	0	19	1.90136e-13	400.843	0
0.0982143	1	0	8	1.86203e-13	392.551	0
0.0992143	1	0	15	1.47885e-13	311.768	0
0.0992143	1	0	21	3.89069e-13	820.229	0
0.0992143	1	0	13	1.70903e-13	360.295	0
0.0992143	1	0	10	9.53401e-13	2009.95	0
0.0992143	1	0	12	1.42583e-13	300.591	0
0.0992143	1	0	6	1.61354e-11	34016.5	0
0.0992143	1	0	17	5.05698e-13	1066.1	0
0.0992143	1	0	1	1.87164e-13	394.577	0
0.0992143	1	0	11	1.67294e-13	352.687	0
0.0992143	1	0	16	4.91332e-13	1035.82	0
0.0992143	1	0	3	1.42451e-13	300.312	0
0.0992143	1	0	7	1.18737e-13	250.319	0
0.0992143	1	0	20	2.24895e-09	4.7412e+06	0
0.0992143	1	0	18	2.91535e-13	614.609	0
0.0992143	1	0	2	1.18829e-13	250.513	0
0.0992143	1	0	14	1.24376e-13	262.208	0
0.0992143	1	0	5	1.98421e-13	418.309	0
0.0992143	1	0	4	1.67356e-13	352.817	0
0.0992143	1	0	9	1.41622e-13	298.565	0
0.0992143	1	0	19	1.90137e-13	400.844	0
0.0992143	1	0	8	1.86202e-13	392.549	0
0.100214	1	0	15	1.47885e-13	311.769	0
0.100214	1	0	21	3.89068e-13	820.228	0
0.100214	1	0	13	1.70903e-13	360.295	0
0.100214	1	0	10	9.5341e-13	2009.96	0
0.100214	1	0	12	1.42584e-13	300.593	0
0.100214	1	0	6	1.6135e-11	34015.6	0
0.100214	1	0	17	5.05704e-13	1066.12	0
0.100214	1	0	1	1.87165e-13	394.578	0
0.100214	1	0	11	1.67296e-13	352.69	0
0.100214	1	0	16	4.91337e-13	1035.83	0
0.100214	1	0	3	1.4245e-13	300.31	0
0.100214	1	0	7	1.18736e-13	250.318	0
0.100214	1	0	20	2.25057e-09	4.74461e+06	0
0.100214	1	0	18	2.91537e-13	614.615	0
0.100214	1	0	2	1.18829e-13	250.513	0
0.100214	1	0	14	1.24376e-13	262.208	0
0.100214	1	0	5	1.9842e-13	418.306	0
0.100214	1	0	4	1.67356e-13	352.818	0
0.100214	1	0	9	1.41623e-13	298.567	0
0.100214	1	0	19	1.90137e-13	400.845	0
0.100214	1	0	8	1.86201e-13	392.547	0
0.101214	1	0	15	1.47885e-13	311.77	0
0.101214	1	0	21	3.89068e-13	820.227	0
0.101214	1	0	13	1.70903e-13	360.295	0
0.101214	1	0	10	9.53419e-13	2009.98	0
0.101214	1	0	12	1.42585e-13	300.595	0
0.101214	1	0	6	1.61346e-11	34014.8	0
0.101214	1	0	17	5.0571e-13	1066.13	0
0.101214	1	0	1	1.87165e-13	394.579	0
0.101214	1	0	11	1.67297e-13	352.693	0
0.101214	1	0	16	4.91341e-13	1035.84	0
0.101214	1	0	3	1.42448e-13	300.308	0
0.101214	1	0	7	1.18736e-13	250.316	0
0.101214	1	0	20	2.25219e-09	4.74803e+06	0
0.101214	1	0	18	2.9154e-13	614.621	0
0.101214	1	0	2	1.18829e-13	250.513	0
0.101214	1	0	14	1.24376e-13	262.207	0
0.101214	1	0	5	1.98418e-13	418.303	0
0.101214	1	0	4	1.67356e-13	352.818	0
0.101214	1	0	9	1.41624e-13	298.569	0
0.101214	1	0	19	1.90138e-13	400.845	0
0.101214	1	0	8	1.86201e-13	392.546	0
0.102214	1	0	15	1.47886e-13	311.771	0
0.102214	1	0	21	3.89067e-13	820.226	0
0.102214	1	0	13	1.70903e-13	360.295	0
0.102214	1	0	10	9.53429e-13	2010	0
0.102214	1	0	12	1.42585e-13	300.597	0
0.102214	1	0	6	1.61342e-11	34013.9	0
0.102214	1	0	17	5.05715e-13	1066.14	0
0.102214	1	0	1	1.87166e-13	394.58	0
0.102214	1	0	11	1.67298e-13	352.696	0
0.102214	1	0	16	4.91346e-13	1035.85	0
0.102214	1	0	3	1.42447e-13	300.305	0
0.102214	1	0	7	1.18735e-13	250.315	0
0.102214	1	0	20	2.25381e-09	4.75145e+06	0
0.102214	1	0	18	2.91543e-13	614.627	0
0.102214	1	0	2	1.18829e-13	250.513	0
0.102214	1	0	14	1.24376e-13	262.207	0
0.102214	1	0	5	1.98417e-13	418.3	0
0.102214	1	0	4	1.67356e-13	352.818	0
0.102214	1	0	9	1.41624e-13	298.57	0
0.102214	1	0	19	1.90138e-13	400.846	0
0.102214	1	0	8	1.862e-13	392.544	0
0.103214	1	0	15	1.47886e-13	311.772	0
0.103214	1	0	21	3.89067e-13	820.225	0
0.103214	1	0	13	1.70903e-13	360.295	0
0.103214	1	0	10	9.53438e-13	2010.02	0
0.103214	1	0	12	1.42586e-13	300.598	0
0.103214	1	0	6	1.61338e-11	34013.1	0
0.103214	1	0	17	5.05721e-13	1066.15	0
0.103214	1	0	1	1.87166e-13	394.581	0
0.103214	1	0	11	1.673e-13	352.699	0
0.103214	1	0	16	4.91351e-13	1035.86	0
0.103214	1	0	3	1.42446e-13	300.303	0
0.103214	1	0	7	1.18734e-13	250.314	0
0.103214	1	0	20	2.25544e-09	4.75487e+06	0
0.103214	1	0	18	2.91546e-13	614.632	0
0.103214	1	0	2	1.18829e-13	250.513	0
0.103214	1	0	14	1.24375e-13	262.206	0
0.103214	1	0	5	1.98416e-13	418.297	0
0.103214	1	0	4	1.67357e-13	352.819	0
0.103214	1	0	9	1.41625e-13	298.572	0
0.103214	1	0	19	1.90139e-13	400.847	0
0.103214	1	0	8	1.86199e-13	392.542	0
0.104214	1	0	15	1.47887e-13	311.773	0
0.104214	1	0	21	3.89066e-13	820.224	0
0.104214	1	0	13	1.70903e-13	360.295	0
0.104214	1	0	10	9.53447e-13	2010.04	0
0.104214	1	0	12	1.42587e-13	300.6	0
0.104214	1	0	6	1.61334e-11	34012.2	0
0.104214	1	0	17	5.05727e-13	1066.17	0
0.104214	1	0	1	1.87167e-13	394.583	0
0.104214	1	0	11	1.67301e-13	352.702	0
0.104214	1	0	16	4.91356e-13	1035.87	0
0.104214	1	0	3	1.42445e-13	300.3	0
0.104214	1	0	7	1.18734e-13	250.313	0
0.104214	1	0	20	2.25706e-09	4.7583e+06	0
0.104214	1	0	18	2.91549e-13	614.638	0
0.104214	1	0	2	1.18829e-13	250.513	0
0.104214	1	0	14	1.24375e-13	262.206	0
0.104214	1	0	5	1.98414e-13	418.294	0
0.104214	1	0	4	1.67357e-13	352.819	0
0.104214	1	0	9	1.41626e-13	298.574	0
0.104214	1	0	19	1.90139e-13	400.848	0
0.104214	1	0	8	1.86198e-13	392.54	0
0.105214	1	0	15	1.47887e-13	311.774	0
0.105214	1	0	21	3.89066e-13	820.223	0
0.105214	1	0	13	1.70903e-13	360.295	0
0.105214	1	0	10	9.53456e-13	2010.06	0
0.105214	1	0	12	1.42588e-13	300.602	0
0.105214	1	0	6	1.6133e-11	34011.4	0
0.105214	1	0	17	5.05733e-13	1066.18	0
0.105214	1	0	1	1.87168e-13	394.584	0
0.105214	1	0	11	1.67302e-13	352.704	0
0.105214	1	0	16	4.9136e-13	1035.88	0
0.105214	1	0	3	1.42444e-13	300.298	0
0.105214	1	0	7	1.18733e-13	250.311	0
0.105214	1	0	20	2.25869e-09	4.76173e+06	0
0.105214	1	0	18	2.91551e-13	614.644	0
0.105214	1	0	2	1.18829e-13	250.513	0
0.105214	1	0	14	1.24375e-13	262.205	0
0.105214	1	0	5	1.98413e-13	418.291	0
0.105214	1	0	4	1.67357e-13	352.82	0
0.105214	1	0	9	1.41627e-13	298.576	0
0.105214	1	0	19	1.9014e-13	400.849	0
0.105214	1	0	8	1.86198e-13	392.539	0
0.106214	1	0	15	1.47888e-13	311.775	0
0.106214	1	0	21	3.89066e-13	820.222	0
0.106214	1	0	13	1.70903e-13	360.295	0
