timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),eNB id,sameCellSinr,sameCellSinr 3gpp encoded
1771730699848,00008,21,18,1,0,1,25.961327,99.000000
1771730699848,00015,21,18,1,0,1,23.988307,95.000000
1771730699848,00011,21,18,1,0,1,24.775698,96.000000
1771730699848,00018,21,18,1,0,1,25.475504,98.000000
1771730699848,00017,21,18,1,0,1,26.214938,99.000000
1771730699848,00006,21,18,1,0,1,45.316787,127.000000
1771730699848,00012,21,18,1,0,1,23.984917,95.000000
1771730699848,00021,21,18,1,0,1,25.938919,99.000000
1771730699848,00019,21,18,1,0,1,24.750417,96.000000
1771730699848,00004,21,18,1,0,1,33.031885,113.000000
1771730699848,00009,21,18,1,0,1,25.473935,98.000000
1771730699848,00005,21,18,1,0,1,24.779788,96.000000
1771730699848,00003,21,18,1,0,1,25.566581,98.000000
1771730699848,00016,21,18,1,0,1,24.186453,95.000000
1771730699848,00001,21,18,1,0,1,24.938328,97.000000
1771730699848,00010,21,18,1,0,1,30.152880,107.000000
1771730699848,00007,21,18,1,0,1,30.278048,107.000000
1771730699848,00014,21,18,1,0,1,27.886030,103.000000
1771730699848,00020,21,18,1,0,1,26.029759,99.000000
1771730699848,00013,21,18,1,0,1,66.762009,127.000000
1771730699848,00002,21,18,1,0,1,29.139346,105.000000
1771730699948,00008,21,21,1,0,1,25.962640,99.000000
1771730699948,00015,21,21,1,0,1,23.988317,95.000000
1771730699948,00011,21,21,1,0,1,24.772251,96.000000
1771730699948,00018,21,21,1,0,1,25.475947,98.000000
1771730699948,00017,21,21,1,0,1,26.211877,99.000000
1771730699948,00006,21,21,1,0,1,45.305799,127.000000
1771730699948,00012,21,21,1,0,1,23.982673,95.000000
1771730699948,00021,21,21,1,0,1,25.937061,99.000000
1771730699948,00019,21,21,1,0,1,24.752940,96.000000
1771730699948,00004,21,21,1,0,1,33.036080,113.000000
1771730699948,00009,21,21,1,0,1,25.477423,98.000000
1771730699948,00005,21,21,1,0,1,24.782434,96.000000
1771730699948,00003,21,21,1,0,1,25.566669,98.000000
1771730699948,00016,21,21,1,0,1,24.185666,95.000000
1771730699948,00001,21,21,1,0,1,24.939697,97.000000
1771730699948,00010,21,21,1,0,1,30.157032,107.000000
1771730699948,00007,21,21,1,0,1,30.283127,107.000000
1771730699948,00014,21,21,1,0,1,27.890181,103.000000
1771730699948,00020,21,21,1,0,1,26.030788,99.000000
1771730699948,00013,21,21,1,0,1,67.078929,127.000000
1771730699948,00002,21,21,1,0,1,29.138847,105.000000
1771730700048,00008,21,21,1,0,1,25.963951,99.000000
1771730700048,00015,21,21,1,0,1,23.988327,95.000000
1771730700048,00011,21,21,1,0,1,24.768804,96.000000
1771730700048,00018,21,21,1,0,1,25.476388,98.000000
1771730700048,00017,21,21,1,0,1,26.208815,99.000000
1771730700048,00006,21,21,1,0,1,45.294773,127.000000
1771730700048,00012,21,21,1,0,1,23.980429,95.000000
1771730700048,00021,21,21,1,0,1,25.935202,99.000000
1771730700048,00019,21,21,1,0,1,24.755461,96.000000
1771730700048,00004,21,21,1,0,1,33.040268,113.000000
1771730700048,00009,21,21,1,0,1,25.480912,98.000000
1771730700048,00005,21,21,1,0,1,24.785079,96.000000
1771730700048,00003,21,21,1,0,1,25.566755,98.000000
1771730700048,00016,21,21,1,0,1,24.184878,95.000000
1771730700048,00001,21,21,1,0,1,24.941065,97.000000
1771730700048,00010,21,21,1,0,1,30.161182,107.000000
1771730700048,00007,21,21,1,0,1,30.288208,107.000000
1771730700048,00014,21,21,1,0,1,27.894333,103.000000
1771730700048,00020,21,21,1,0,1,26.031814,99.000000
1771730700048,00013,21,21,1,0,1,67.404633,127.000000
1771730700048,00002,21,21,1,0,1,29.138347,105.000000
1771730700148,00008,21,21,1,0,1,25.965262,99.000000
1771730700148,00015,21,21,1,0,1,23.988336,95.000000
1771730700148,00011,21,21,1,0,1,24.765359,96.000000
1771730700148,00018,21,21,1,0,1,25.476829,98.000000
1771730700148,00017,21,21,1,0,1,26.205753,99.000000
1771730700148,00006,21,21,1,0,1,45.283707,127.000000
1771730700148,00012,21,21,1,0,1,23.978185,95.000000
1771730700148,00021,21,21,1,0,1,25.933344,99.000000
1771730700148,00019,21,21,1,0,1,24.757983,96.000000
1771730700148,00004,21,21,1,0,1,33.044449,113.000000
1771730700148,00009,21,21,1,0,1,25.484402,98.000000
1771730700148,00005,21,21,1,0,1,24.787725,96.000000
1771730700148,00003,21,21,1,0,1,25.566839,98.000000
1771730700148,00016,21,21,1,0,1,24.184088,95.000000
1771730700148,00001,21,21,1,0,1,24.942431,97.000000
1771730700148,00010,21,21,1,0,1,30.165332,107.000000
1771730700148,00007,21,21,1,0,1,30.293292,107.000000
1771730700148,00014,21,21,1,0,1,27.898487,103.000000
1771730700148,00020,21,21,1,0,1,26.032839,99.000000
1771730700148,00013,21,21,1,0,1,67.739284,127.000000
1771730700148,00002,21,21,1,0,1,29.137845,105.000000
1771730700248,00008,21,21,1,0,1,25.966571,99.000000
1771730700248,00015,21,21,1,0,1,23.988344,95.000000
1771730700248,00011,21,21,1,0,1,24.761914,96.000000
1771730700248,00018,21,21,1,0,1,25.477269,98.000000
1771730700248,00017,21,21,1,0,1,26.202690,99.000000
1771730700248,00006,21,21,1,0,1,45.272603,127.000000
1771730700248,00012,21,21,1,0,1,23.975941,95.000000
1771730700248,00021,21,21,1,0,1,25.931485,99.000000
1771730700248,00019,21,21,1,0,1,24.760504,96.000000
1771730700248,00004,21,21,1,0,1,33.048622,113.000000
1771730700248,00009,21,21,1,0,1,25.487893,98.000000
1771730700248,00005,21,21,1,0,1,24.790371,96.000000
1771730700248,00003,21,21,1,0,1,25.566921,98.000000
1771730700248,00016,21,21,1,0,1,24.183297,95.000000
1771730700248,00001,21,21,1,0,1,24.943796,97.000000
1771730700248,00010,21,21,1,0,1,30.169482,107.000000
1771730700248,00007,21,21,1,0,1,30.298379,107.000000
1771730700248,00014,21,21,1,0,1,27.902644,103.000000
1771730700248,00020,21,21,1,0,1,26.033863,99.000000
1771730700248,00013,21,21,1,0,1,68.082975,127.000000
1771730700248,00002,21,21,1,0,1,29.137342,105.000000
