timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID(txPdcpPduNrRlc)
1771730700048,00001,42.029656,0,12580,2096,200,20960.000000,95.731588,93,975,1121.000000,107
1771730700048,00010,42.029656,0,12580,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700048,00007,42.029656,0,12580,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700048,00014,42.029656,0,12580,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700048,00020,42.029656,0,12580,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700048,00013,42.029656,0,12580,2096,200,20960.000000,41.354820,104,1090,1006.000000,96
1771730700048,00002,42.029656,0,12580,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700148,00008,93.037342,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700148,00015,93.037342,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700148,00011,93.037342,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700148,00018,93.037342,0,12589,12,27,120.000000,22.356200,12,5,7.000000,15
1771730700148,00017,93.037342,0,12589,2096,200,20960.000000,658.567714,101,1058,1038.000000,99
1771730700148,00006,93.037342,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700148,00012,93.037342,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700148,00021,93.037342,0,12589,2096,200,20960.000000,220.633326,85,891,1205.000000,115
1771730700148,00019,93.037342,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700148,00004,93.037342,0,12589,1,2,10.000000,23.775280,1,0,1.000000,1
1771730700148,00009,93.037342,0,12589,2096,200,20960.000000,51.631747,102,1069,1027.000000,98
1771730700148,00005,93.037342,0,12589,2096,200,20960.000000,358.441752,98,1027,1069.000000,102
1771730700148,00003,93.037342,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700148,00016,93.037342,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700148,00001,93.037342,0,12589,2096,200,20960.000000,558.367211,102,1069,1027.000000,98
1771730700148,00010,93.037342,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700148,00007,93.037342,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700148,00014,93.037342,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700148,00020,93.037342,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700148,00013,93.037342,0,12589,2096,200,20960.000000,60.010941,104,1090,1006.000000,96
1771730700148,00002,93.037342,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700248,00008,159.422018,0,12591,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700248,00015,159.422018,0,12591,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700248,00011,159.422018,0,12591,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700248,00018,159.422018,0,12591,10,22,100.000000,25.742726,11,5,5.000000,11
1771730700248,00017,159.422018,0,12591,2096,200,20960.000000,1394.311931,102,1069,1027.000000,98
1771730700248,00006,159.422018,0,12591,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700248,00012,159.422018,0,12591,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700248,00021,159.422018,0,12591,2096,200,20960.000000,288.269966,80,838,1258.000000,120
1771730700248,00019,159.422018,0,12591,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700248,00004,159.422018,0,12591,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700248,00009,159.422018,0,12591,2096,200,20960.000000,114.882993,96,1006,1090.000000,104
1771730700248,00005,159.422018,0,12591,2096,200,20960.000000,868.549877,105,1100,996.000000,95
1771730700248,00003,159.422018,0,12591,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700248,00016,159.422018,0,12591,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700248,00001,159.422018,0,12591,2096,200,20960.000000,566.347088,107,1121,975.000000,93
1771730700248,00010,159.422018,0,12591,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700248,00007,159.422018,0,12591,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700248,00014,159.422018,0,12591,0,1,0.000000,0.000000,1,0,0.000000,0
1771730700248,00020,159.422018,0,12591,0,0,0.000000,0.000000,0,0,0.000000,0
1771730700248,00013,159.422018,0,12591,2096,200,20960.000000,64.201933,98,1027,1069.000000,102
1771730700248,00002,159.422018,0,12591,5,12,50.000000,25.555858,7,3,2.000000,5
