timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1771730699848,00004,,,,,,,,,,,,,
1771730699848,00006,,,,,,,,,,,,,
1771730699848,00007,,,,,,,,,,,,,
1771730699848,00010,,,,,,,,,,,,,
1771730699848,00013,,,,,,,,,,,,,
1771730699848,00020,,,,,,,,,,,,,
1771730699948,00004,,,,,,,,,,,,,
1771730699948,00006,,,,,,,,,,,,,
1771730699948,00007,,,,,,,,,,,,,
1771730699948,00010,,,,,,,,,,,,,
1771730699948,00013,,,,,,,,,,,,,
1771730699948,00020,,,,,,,,,,,,,
1771730700048,00004,,,,,,,,,,,,,
1771730700048,00006,,,,,,,,,,,,,
1771730700048,00007,,,,,,,,,,,,,
1771730700048,00010,,,,,,,,,,,,,
1771730700048,00013,,,,,,,,,,,,,
1771730700048,00020,,,,,,,,,,,,,
1771730700048,00003,,,,,,,,,,,,,
1771730700148,00004,,,,,,,,,,,,,
1771730700148,00006,,,,,,,,,,,,,
1771730700148,00007,,,,,,,,,,,,,
1771730700148,00010,,,,,,,,,,,,,
1771730700148,00013,,,,,,,,,,,,,
1771730700148,00020,,,,,,,,,,,,,
1771730700148,00003,,,,,,,,,,,,,
1771730700248,00004,,,,,,,,,,,,,
1771730700248,00006,,,,,,,,,,,,,
1771730700248,00007,,,,,,,,,,,,,
1771730700248,00010,,,,,,,,,,,,,
1771730700248,00013,,,,,,,,,,,,,
1771730700248,00020,,,,,,,,,,,,,
