DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.469411	46	9	1	5	4	3	2	0	366	15	0	29.9911	0	0
DL	0.469464	46	9	1	1	11	5	1	0	1394	20	0	20.3487	0	0
DL	0.469482	46	9	1	1	12	7	4	0	403	6	0	8.96177	0	0
DL	0.469482	46	9	1	1	12	8	1	0	542	8	0	14.9909	0	0
UL	0.469482	46	9	1	9	4	3	1	0	255	12	0	10.4969 	0	0.086
DL	0.469607	46	9	2	1	5	8	1	0	224	8	1	15.1142	0	0
DL	0.469607	46	9	2	1	5	3	3	0	978	26	0	22.2372	1	1
DL	0.469661	46	9	2	6	3	3	2	0	378	20	0	19.2512	1	1
DL	0.469696	46	9	2	6	5	8	1	0	224	8	2	15.1271	0	0
DL	0.469732	46	9	2	1	12	7	4	0	680	11	0	14.4541	0	0
UL	0.469732	46	9	2	9	4	3	1	0	255	12	0	10.4922 	0	0.086
DL	0.469839	46	9	3	1	4	3	2	0	505	20	0	18.9856	1	0.999039
DL	0.469911	46	9	3	5	4	3	3	0	782	26	0	24.4799	0	0.0005
DL	0.469964	46	9	3	1	11	5	1	0	1394	20	0	20.4779	0	0
DL	0.469982	46	9	3	1	12	8	1	0	542	8	0	15.0578	0	0
DL	0.469982	46	9	3	1	12	7	4	0	680	11	0	9.07434	1	1
UL	0.469982	46	9	3	9	4	3	1	0	255	12	0	10.3369 	0	0.086
DL	0.470089	47	0	0	1	4	3	3	0	782	26	1	22.2806	0	0
DL	0.470161	47	0	0	5	4	3	3	0	782	26	2	22.2777	1	1
DL	0.470196	47	0	0	9	2	3	2	0	389	26	0	29.9934	0	0.0258
DL	0.470232	47	0	0	1	12	8	1	0	542	8	0	14.9676	0	0
DL	0.470232	47	0	0	1	12	7	4	0	403	6	0	8.72935	0	0
UL	0.470232	47	0	0	11	2	3	1	0	126	12	0	10.3878 	0	0.0215
DL	0.470357	47	0	1	1	5	3	3	0	978	26	1	20.558	0	0
DL	0.470393	47	0	1	1	7	2	5	0	1500	28	0	74.1961	0	0
DL	0.470446	47	0	1	6	5	3	3	0	978	26	2	21.6903	1	1
DL	0.470464	47	0	1	11	1	3	2	0	89	15	0	30.0741	0	0
DL	0.470482	47	0	1	1	12	8	1	0	542	8	0	12.5499	1	0.737143
DL	0.470482	47	0	1	1	12	7	4	0	1105	15	0	8.0159	1	1
UL	0.470482	47	0	1	12	1	3	1	0	61	12	0	10.2766 	0	0.529564
DL	0.470571	47	0	2	1	3	3	2	0	378	20	1	19.3022	0	0
DL	0.470625	47	0	2	4	3	3	2	0	378	20	2	19.3257	1	1
DL	0.470696	47	0	2	7	4	3	2	0	505	20	1	19.2902	0	0
DL	0.470714	47	0	2	11	1	3	3	0	193	26	0	24.4824	0	0.0793
DL	0.470732	47	0	2	1	12	8	1	0	542	8	0	15.0026	0	0
DL	0.470732	47	0	2	1	12	7	4	0	403	6	0	8.25025	0	0
UL	0.470732	47	0	2	12	1	3	1	0	61	12	0	10.2046 	0	0.529564
DL	0.470839	47	0	3	1	4	3	2	0	505	20	2	19.2784	1	0.999039
DL	0.470893	47	0	3	5	3	3	3	0	516	24	0	24.3993	0	0
UL	0.470946	47	0	3	8	3	3	1	0	191	12	0	10.1203 	1	0.798137
DL	0.470982	47	0	3	1	12	8	1	0	542	8	0	15.1178	0	0
DL	0.470982	47	0	3	1	12	7	4	0	1105	15	1	9.38512	0	0
DL	0.471089	47	1	0	1	4	3	2	0	782	26	0	19.1633	1	1
DL	0.471161	47	1	0	5	4	3	3	0	690	24	0	24.3648	0	0
DL	0.471232	47	1	0	1	12	8	1	0	403	6	0	15.0739	0	0
DL	0.471232	47	1	0	1	12	7	4	0	403	6	0	9.33545	0	0
UL	0.471232	47	1	0	9	4	3	1	0	255	12	0	10.2073 	1	0.42652
DL	0.471357	47	1	1	1	5	3	2	0	528	18	0	18.986	0	0.0146
DL	0.471429	47	1	1	6	4	3	3	0	782	26	0	24.3457	0	0
DL	0.471482	47	1	1	1	12	8	1	0	542	8	1	15.1072	0	0
DL	0.471482	47	1	1	1	12	7	4	0	403	6	1	8.98326	0	0
UL	0.471482	47	1	1	10	3	3	1	0	167	11	0	10.2121 	0	0.0007
DL	0.471589	47	1	2	1	4	3	3	0	782	26	0	22.2686	1	1
DL	0.471607	47	1	2	5	1	3	1	0	70	13	0	12.4766	0	0
DL	0.471679	47	1	2	6	4	3	2	0	422	18	0	29.7938	0	0
DL	0.471732	47	1	2	1	12	8	1	0	542	8	0	15.2021	0	0
DL	0.471732	47	1	2	1	12	7	4	0	403	6	0	9.08196	0	0
UL	0.471732	47	1	2	10	3	3	1	0	191	12	1	10.1979 	0	0
DL	0.471839	47	1	3	1	4	3	2	0	782	26	1	17.9779	0	0
DL	0.471893	47	1	3	1	7	2	5	0	1500	28	0	74.2319	0	0
DL	0.471911	47	1	3	5	4	3	2	0	782	26	2	18.1724	1	1
DL	0.471982	47	1	3	1	12	8	1	0	542	8	0	12.8757	1	0.737143
DL	0.471982	47	1	3	1	12	7	4	0	403	6	0	9.15318	0	0
UL	0.471982	47	1	3	9	4	3	1	0	255	12	1	10.2079 	0	0
DL	0.472125	47	2	0	1	6	3	2	0	551	15	0	18.9415	0	0
DL	0.472232	47	2	0	1	12	8	1	0	542	8	0	15.2372	0	0
DL	0.472232	47	2	0	1	12	7	4	0	403	6	0	8.19454	0	0
DL	0.472232	47	2	0	7	6	3	3	0	1175	26	0	24.4785	0	0
DL	0.472375	47	2	1	1	6	3	3	0	1175	26	1	22.324	1	1
DL	0.472482	47	2	1	1	12	8	1	0	542	8	0	15.2205	0	0
DL	0.472482	47	2	1	1	12	7	4	0	403	6	0	8.17927	0	0
DL	0.472482	47	2	1	7	6	3	3	0	1175	26	2	22.3034	0	0
DL	0.472625	47	2	2	1	6	3	3	0	1036	24	0	22.345	0	0.0009
DL	0.472714	47	2	2	1	11	7	4	0	369	6	0	8.01936	0	0
DL	0.472732	47	2	2	1	12	8	1	0	403	6	0	16.6006	0	0
DL	0.472732	47	2	2	7	6	3	2	0	551	15	0	29.6968	0	0
UL	0.472732	47	2	2	12	1	7	4	0	112	19	0	19.959 	0	0.0004
DL	0.472929	47	2	3	1	9	3	3	0	1764	26	0	22.0753	1	1
DL	0.472964	47	2	3	1	11	5	1	0	1394	20	0	21.0288	0	0
DL	0.472964	47	2	3	1	11	7	4	0	369	6	0	7.93858	0	0
DL	0.472982	47	2	3	1	12	8	1	0	542	8	1	16.7676	0	0
DL	0.472982	47	2	3	10	3	3	2	0	274	15	0	29.6009	0	0
UL	0.472982	47	2	3	12	1	7	4	0	112	19	0	19.9399 	0	0.0004
DL	0.473214	47	3	0	1	11	7	4	0	369	6	0	7.97596	0	0
DL	0.473232	47	3	0	1	12	8	1	0	542	8	0	16.9465	0	0
DL	0.473232	47	3	0	1	12	3	3	0	2076	24	0	22.3063	0	0.00179919
UL	0.473232	47	3	0	12	1	7	4	0	112	19	0	19.9148 	0	0.0004
DL	0.473482	47	3	1	1	12	8	1	0	884	13	0	15.6603	0	0.0189
DL	0.473482	47	3	1	1	12	3	3	0	2076	24	0	22.235	1	0.656082
DL	0.473482	47	3	1	1	12	7	4	0	403	6	0	7.9505	0	0
DL	0.473732	47	3	2	1	12	8	1	0	1105	15	0	15.6793	1	1
DL	0.473732	47	3	2	1	12	3	3	0	1798	22	0	22.1477	0	0
DL	0.473732	47	3	2	1	12	7	4	0	403	6	0	7.99752	0	0
DL	0.473893	47	3	3	1	7	2	5	0	1500	28	0	72.9041	0	0
DL	0.473929	47	3	3	1	9	5	1	0	1348	22	0	18.937	1	1
DL	0.473929	47	3	3	1	9	3	3	0	1764	26	1	20.7924	0	0
DL	0.473964	47	3	3	1	11	8	1	0	1013	15	0	12.9959	1	1
DL	0.473982	47	3	3	1	12	7	4	0	403	6	0	8.59742	0	0
DL	0.473982	47	3	3	12	1	8	2	0	211	28	0	25.8956	0	0.002
DL	0.474179	47	4	0	1	9	3	3	0	1764	26	2	22.1045	1	1
DL	0.474232	47	4	0	1	12	7	4	0	403	6	0	8.86698	0	0
DL	0.474232	47	4	0	1	12	8	1	0	542	8	0	15.4811	0	0
DL	0.474375	47	4	1	1	6	3	3	0	897	22	0	21.7594	0	0
DL	0.474375	47	4	1	1	6	7	4	0	200	6	0	7.81932	0	0
DL	0.474429	47	4	1	1	9	5	1	0	1348	22	0	21.2191	0	0.00039996
DL	0.474482	47	4	1	1	12	8	1	0	542	8	0	20.3618	0	0
UL	0.474482	47	4	1	7	6	7	2	0	52	0	0	3.95647 	0	0
DL	0.474482	47	4	1	7	6	3	2	0	1036	24	0	29.5627	0	0
DL	0.474625	47	4	2	1	6	7	4	0	200	6	0	7.87955	0	0
DL	0.474696	47	4	2	1	10	3	3	0	1498	22	0	22.1032	0	0
DL	0.474732	47	4	2	1	12	8	1	0	1105	15	1	20.5012	0	0
UL	0.474732	47	4	2	7	6	7	2	0	52	0	0	4.01028 	0	0
DL	0.474732	47	4	2	11	2	3	2	0	343	24	0	29.5186	0	0
DL	0.474875	47	4	3	1	6	7	4	0	200	6	0	7.49994	0	0
DL	0.474875	47	4	3	1	6	3	2	0	1036	24	0	17.9004	0	0
DL	0.474893	47	4	3	1	7	2	5	0	1500	28	0	73.4856	0	0
DL	0.474929	47	4	3	1	9	5	1	0	1348	22	1	19.3723	0	0
DL	0.474964	47	4	3	1	11	8	1	0	1013	15	1	18.9348	0	0
UL	0.474982	47	4	3	7	6	7	2	0	52	0	0	3.98838 	0	0
DL	0.474982	47	4	3	7	6	3	3	0	897	22	0	24.1278	0	0
DL	0.475125	47	5	0	1	6	7	4	0	200	6	0	8.05878	0	0
DL	0.475125	47	5	0	1	6	3	3	0	897	22	1	21.7667	0	0
DL	0.475179	47	5	0	1	9	5	1	0	1348	22	2	21.0897	0	0.00039996
DL	0.475214	47	5	0	1	11	8	1	0	1013	15	2	20.1261	0	0
UL	0.475232	47	5	0	7	6	7	2	0	112	3	0	3.85676 	0	0.19112
DL	0.475232	47	5	0	7	6	3	3	0	897	22	2	22.3797	0	0
DL	0.475357	47	5	1	1	5	7	4	0	166	6	0	7.55722	0	0
DL	0.475393	47	5	1	1	7	2	5	0	1500	28	0	73.2381	0	0
DL	0.475393	47	5	1	6	2	7	2	0	15	0	0	5.58434	0	0
DL	0.475429	47	5	1	1	9	5	1	0	1348	22	0	19.2265	1	1
DL	0.475429	47	5	1	1	9	3	3	0	1348	22	0	20.7561	0	0
DL	0.475464	47	5	1	10	2	3	2	0	343	24	0	29.2983	0	0
DL	0.475482	47	5	1	1	12	8	1	0	1521	20	0	19.2287	1	0.707249
UL	0.475482	47	5	1	8	5	7	2	0	93	3	0	3.65787 	0	0.196401
UL	0.475482	47	5	1	12	1	3	2	0	170	24	0	27.5273 	0	0.0001
UL	0.475536	47	5	2	1	1	5	1	0	124	20	0	21.4357 	0	0.169257
DL	0.475625	47	5	2	1	6	7	4	0	200	6	0	8.04311	0	0
DL	0.475732	47	5	2	1	12	8	1	0	1272	18	0	20.4681	0	0
DL	0.475732	47	5	2	1	12	3	3	0	2076	24	0	22.0176	1	0.656082
UL	0.475732	47	5	2	7	6	7	2	0	112	3	0	3.9763 	0	0.0159
UL	0.475786	47	5	3	1	1	2	5	0	211	28	0	90.1676 	0	0
DL	0.475875	47	5	3	1	6	8	1	0	759	20	0	15.5764	1	1
DL	0.475875	47	5	3	1	6	3	3	0	1036	24	0	21.6689	1	0.882759
DL	0.475875	47	5	3	1	6	7	4	0	200	6	0	7.89634	0	0
DL	0.475929	47	5	3	1	9	5	1	0	1348	22	0	21.0711	0	0.00039996
UL	0.475964	47	5	3	7	5	3	1	0	281	11	0	3.24142 	1	1
UL	0.475982	47	5	3	7	6	8	2	0	1105	25	0	12.5794 	1	1
UL	0.475982	47	5	3	7	6	7	2	0	112	3	0	2.79004 	1	0.964286
UL	0.475982	47	5	3	12	1	3	2	0	170	24	0	21.8948 	1	1
UL	0.476036	47	6	0	1	1	5	1	0	124	20	0	21.0924 	1	0.169257
DL	0.476125	47	6	0	1	6	7	4	0	200	6	0	7.86402	0	0
DL	0.476125	47	6	0	1	6	3	3	0	897	22	0	21.8913	0	0
DL	0.476179	47	6	0	1	9	8	1	0	953	18	0	19.3466	0	0
UL	0.476232	47	6	0	7	6	3	1	0	338	11	0	7.07163 	1	1
UL	0.476232	47	6	0	7	6	7	2	0	84	2	0	3.42118 	0	0
UL	0.476232	47	6	0	10	3	8	2	0	551	25	0	12.9647 	1	1
UL	0.476286	47	6	1	1	1	2	5	0	211	28	0	90.1383 	0	0
DL	0.476375	47	6	1	1	6	7	4	0	200	6	0	7.70003	0	0
DL	0.476375	47	6	1	1	6	3	3	0	897	22	0	21.7085	0	0
DL	0.476429	47	6	1	1	9	5	1	0	1348	22	1	20.8132	0	0
DL	0.476482	47	6	1	1	12	8	1	0	1521	20	1	20.2884	0	0
UL	0.476482	47	6	1	7	6	3	1	0	338	11	0	9.15494 	0	0.804348
UL	0.476482	47	6	1	7	6	7	2	0	84	2	0	3.91467 	0	0
DL	0.476589	47	6	2	1	4	7	4	0	132	6	0	7.69885	0	0
DL	0.476679	47	6	2	1	9	5	1	0	1348	22	2	21.1816	0	0
DL	0.476679	47	6	2	1	9	8	1	0	953	18	1	20.5657	0	0
UL	0.476696	47	6	2	5	6	7	2	0	112	3	1	4.11549 	0	0
DL	0.476732	47	6	2	1	12	3	3	0	2076	24	1	22.3628	0	0
UL	0.476786	47	6	3	1	1	5	1	0	124	20	1	20.9676 	0	0
DL	0.476821	47	6	3	1	3	3	3	0	447	22	0	21.8121	0	0
DL	0.476875	47	6	3	1	6	7	4	0	200	6	0	7.98963	0	0
DL	0.476875	47	6	3	4	3	3	2	0	516	24	0	29.1905	0	0
DL	0.476929	47	6	3	1	9	8	1	0	953	18	2	19.3	0	0
UL	0.476982	47	6	3	7	6	3	1	0	338	11	1	7.21074 	0	0
UL	0.476982	47	6	3	7	6	7	2	0	84	2	0	3.5676 	0	0
UL	0.476982	47	6	3	10	3	8	2	0	551	25	1	12.8924 	0	0
DL	0.477089	47	7	0	1	4	3	3	0	597	22	0	21.7643	0	0
DL	0.477125	47	7	0	1	6	7	4	0	200	6	0	7.87233	0	0
DL	0.477125	47	7	0	1	6	8	1	0	759	20	0	15.8541	1	1
DL	0.477161	47	7	0	5	4	3	2	0	690	24	0	29.2128	0	0
UL	0.477232	47	7	0	7	6	7	2	0	84	2	0	3.22098 	0	0.0062
UL	0.477232	47	7	0	7	6	8	2	0	1105	25	1	12.8872 	0	0
UL	0.477232	47	7	0	9	4	3	1	0	55	2	0	3.31529 	0	0.0104
DL	0.477339	47	7	1	1	4	3	3	0	690	24	0	20.3857	1	1
DL	0.477375	47	7	1	1	6	7	4	0	200	6	0	7.37895	0	0
DL	0.477393	47	7	1	1	7	2	5	0	1500	28	0	74.6777	0	0
DL	0.477411	47	7	1	5	4	3	2	0	690	24	0	29.271	0	0
DL	0.477482	47	7	1	1	12	8	1	0	1521	20	0	19.2228	1	0.707249
UL	0.477482	47	7	1	7	6	7	2	0	84	2	0	4.33153 	0	0
UL	0.477482	47	7	1	9	4	3	1	0	55	2	0	9.21149 	0	0
DL	0.477589	47	7	2	1	4	3	3	0	597	22	0	21.8858	0	0
DL	0.477625	47	7	2	1	6	7	4	0	200	6	0	7.68684	0	0
DL	0.477661	47	7	2	5	4	3	2	0	690	24	0	29.0945	0	0
DL	0.477732	47	7	2	1	12	8	1	0	1272	18	0	20.5681	0	0
UL	0.477732	47	7	2	7	6	7	2	0	84	2	0	4.18588 	0	0
UL	0.477732	47	7	2	9	4	3	1	0	55	2	0	9.30859 	0	0
DL	0.477839	47	7	3	1	4	3	3	0	597	22	0	21.6437	0	0
DL	0.477875	47	7	3	1	6	7	4	0	200	6	0	7.75339	0	0
DL	0.477911	47	7	3	5	4	3	2	0	690	24	0	29.0697	0	0
DL	0.477929	47	7	3	1	9	5	1	0	1348	22	0	21.1705	0	0
DL	0.477982	47	7	3	1	12	8	1	0	542	8	0	20.3983	0	0
UL	0.477982	47	7	3	7	6	7	2	0	84	2	0	4.11227 	0	0
UL	0.477982	47	7	3	9	4	3	1	0	55	2	0	9.34328 	0	0
DL	0.478089	47	8	0	1	4	3	3	0	690	24	1	21.6235	0	0
DL	0.478125	47	8	0	1	6	7	4	0	200	6	0	7.72728	0	0
DL	0.478161	47	8	0	5	4	3	3	0	690	24	2	21.727	1	0.989423
DL	0.478179	47	8	0	1	9	5	1	0	1348	22	0	21.1934	0	0
UL	0.478214	47	8	0	9	3	3	1	0	40	2	0	9.35172 	0	0
DL	0.478232	47	8	0	1	12	8	1	0	1272	18	0	20.4921	0	0
UL	0.478232	47	8	0	7	6	7	2	0	84	2	0	4.17587 	0	0
DL	0.478339	47	8	1	1	4	3	3	0	597	22	0	20.413	0	0.0287
DL	0.478375	47	8	1	1	6	7	4	0	200	6	0	7.22053	0	0
DL	0.478393	47	8	1	1	7	2	5	0	1500	28	0	74.0082	0	0
DL	0.478411	47	8	1	5	4	3	2	0	690	24	0	28.9949	0	0
DL	0.478429	47	8	1	1	9	5	1	0	1348	22	0	19.2645	1	1
DL	0.478482	47	8	1	1	12	8	1	0	1521	20	1	19.2505	0	0
UL	0.478482	47	8	1	7	6	7	2	0	84	2	0	4.07073 	0	0
UL	0.478482	47	8	1	9	4	3	1	0	55	2	0	9.39586 	0	0
DL	0.478589	47	8	2	1	4	3	3	0	597	22	0	21.7985	0	0
DL	0.478625	47	8	2	1	6	7	4	0	200	6	0	7.59968	0	0
DL	0.478661	47	8	2	5	4	3	2	0	782	26	0	29.0086	0	0.0005
DL	0.478732	47	8	2	1	12	8	1	0	1521	20	0	20.4513	0	0.00219879
UL	0.478732	47	8	2	7	6	7	2	0	84	2	0	3.95995 	0	0
UL	0.478732	47	8	2	9	4	3	1	0	55	2	0	9.28086 	0	0
DL	0.478875	47	8	3	1	6	7	4	0	200	6	0	7.60139	0	0
DL	0.478875	47	8	3	1	6	3	3	0	897	22	0	21.8474	0	0
DL	0.478982	47	8	3	1	12	8	1	0	1521	20	0	20.3626	0	0.00219879
UL	0.478982	47	8	3	7	6	7	2	0	84	2	0	4.02833 	0	0
UL	0.478982	47	8	3	7	6	3	1	0	269	8	0	9.31571 	0	0
DL	0.479125	47	9	0	1	6	7	4	0	200	6	0	7.46473	0	0.006
DL	0.479196	47	9	0	1	10	3	3	0	1498	22	0	21.9188	0	0
DL	0.479232	47	9	0	1	12	8	1	0	1272	18	0	20.2472	0	0
UL	0.479232	47	9	0	7	6	7	2	0	84	2	0	4.01821 	0	0
UL	0.479232	47	9	0	11	2	3	1	0	87	8	0	9.31419 	0	0.0116
DL	0.479375	47	9	1	1	6	7	4	0	200	6	0	7.387	0	0.006
DL	0.479375	47	9	1	1	6	3	2	0	1175	26	0	19.9497	1	1
DL	0.479429	47	9	1	1	9	5	1	0	1348	22	1	21.5917	0	0
DL	0.479482	47	9	1	1	12	8	1	0	1521	20	0	20.0867	1	0.707249
UL	0.479482	47	9	1	7	6	7	2	0	84	2	0	4.04985 	0	0
DL	0.479482	47	9	1	7	6	3	3	0	897	22	0	23.9428	0	0
DL	0.479536	47	9	2	1	1	3	2	0	193	26	0	20.0383	1	1
DL	0.479679	47	9	2	1	9	5	1	0	1348	22	2	21.045	0	0
DL	0.479732	47	9	2	1	12	8	1	0	1521	20	0	15.6536	1	1
DL	0.479732	47	9	2	1	12	7	4	0	403	6	0	7.3296	0	0.0002
DL	0.479732	47	9	2	2	11	3	3	0	1648	22	0	23.8933	0	0
DL	0.479893	47	9	3	1	7	2	5	0	1500	28	0	74.4874	0	0
DL	0.479982	47	9	3	1	12	8	1	0	1521	20	0	13.5278	0	0
DL	0.479982	47	9	3	1	12	7	4	0	403	6	0	6.96051	0	0.0002
DL	0.479982	47	9	3	1	12	3	3	0	1798	22	0	21.0727	0	0
DL	0.480125	48	0	0	1	6	3	2	0	1175	26	1	20.1069	0	0
DL	0.480214	48	0	0	1	11	8	1	0	1165	18	0	15.8743	1	1
DL	0.480232	48	0	0	1	12	7	4	0	403	6	0	7.41759	0	0.0002
DL	0.480232	48	0	0	7	6	3	2	0	1175	26	2	20.0461	1	1
DL	0.480232	48	0	0	12	1	8	2	0	211	28	0	25.7095	0	0.002
DL	0.480286	48	0	1	1	1	3	2	0	193	26	1	18.8475	0	0
DL	0.480304	48	0	1	2	1	3	2	0	193	26	2	18.8704	1	1
DL	0.480393	48	0	1	1	7	2	5	0	1500	28	0	73.6186	0	0
DL	0.480429	48	0	1	1	9	5	1	0	1348	22	0	19.1517	1	1
DL	0.480482	48	0	1	1	12	7	4	0	403	6	0	7.16152	0	0.0002
DL	0.480482	48	0	1	1	12	8	1	0	1521	20	1	13.5523	0	0
DL	0.480482	48	0	1	3	10	3	3	0	1729	24	0	23.7108	0	0
DL	0.480732	48	0	2	1	12	7	4	0	403	6	0	7.68104	0	0
DL	0.480732	48	0	2	1	12	8	1	0	1521	20	1	16.0667	1	1
DL	0.480732	48	0	2	1	12	3	3	0	1798	22	0	21.7693	0	0
DL	0.480893	48	0	3	1	7	2	5	0	1500	28	0	73.6578	0	0
DL	0.480929	48	0	3	1	9	5	1	0	1348	22	0	19.2774	1	0.999666
DL	0.480964	48	0	3	1	11	8	1	0	369	6	0	13.2737	0	0
DL	0.480982	48	0	3	1	12	7	4	0	403	6	0	7.34523	0	0.0002
DL	0.480982	48	0	3	1	12	3	3	0	1798	22	0	20.8841	0	0
DL	0.480982	48	0	3	12	1	8	2	0	211	28	0	25.6661	0	0
DL	0.481214	48	1	0	1	11	8	1	0	1165	18	1	16.0983	0	0.00019999
DL	0.481232	48	1	0	1	12	7	4	0	403	6	0	8.53288	0	0
DL	0.481232	48	1	0	1	12	3	3	0	2076	24	0	21.9734	0	0
DL	0.481375	48	1	1	1	6	7	4	0	200	6	0	7.04758	0	0.006
DL	0.481393	48	1	1	1	7	2	5	0	1500	28	0	74.1117	0	0
DL	0.481429	48	1	1	1	9	5	1	0	1348	22	1	19.7783	0	0
DL	0.481464	48	1	1	1	11	8	1	0	1165	18	2	18.0961	0	0.0505446
DL	0.481482	48	1	1	1	12	3	3	0	1798	22	0	21.1517	0	0
UL	0.481482	48	1	1	7	6	7	2	0	84	2	0	3.50609 	0	0
UL	0.481482	48	1	1	12	1	8	2	0	89	15	0	12.6874 	0	0.285795
DL	0.481625	48	1	2	1	6	7	4	0	200	6	0	7.61232	0	0
DL	0.481679	48	1	2	1	9	5	1	0	1348	22	2	22.1019	0	0
DL	0.481714	48	1	2	1	11	8	1	0	369	6	1	19.6193	0	0
DL	0.481732	48	1	2	1	12	3	3	0	1798	22	0	21.8337	0	0
UL	0.481732	48	1	2	7	6	7	2	0	84	2	0	3.65158 	0	0
DL	0.481875	48	1	3	1	6	7	4	0	269	8	0	7.00677	1	0.998077
DL	0.481893	48	1	3	1	7	2	5	0	1500	28	0	74.0753	0	0
DL	0.481929	48	1	3	1	9	5	1	0	1348	22	1	19.7763	0	0
DL	0.481964	48	1	3	1	11	8	1	0	369	6	2	17.9798	0	0
DL	0.481982	48	1	3	1	12	3	3	0	1798	22	0	21.0921	0	0
UL	0.481982	48	1	3	7	6	7	2	0	84	2	0	3.60923 	0	0
DL	0.482125	48	2	0	1	6	7	4	0	200	6	0	7.64623	0	0
DL	0.482179	48	2	0	1	9	5	1	0	1348	22	2	21.8959	0	0
DL	0.482232	48	2	0	1	12	8	1	0	1105	15	0	20.1059	0	0
DL	0.482232	48	2	0	1	12	3	3	0	1798	22	0	21.6113	0	0
UL	0.482232	48	2	0	7	6	7	2	0	84	2	0	3.60003 	0	0
DL	0.482339	48	2	1	1	4	3	3	0	597	22	0	21.4835	0	0
DL	0.482375	48	2	1	1	6	7	4	0	200	6	0	7.63285	0	0
DL	0.482375	48	2	1	5	2	3	1	0	144	13	0	11.9904	0	0.026
DL	0.482429	48	2	1	1	9	5	1	0	1348	22	0	21.9853	0	0
DL	0.482429	48	2	1	7	3	3	2	0	315	18	0	28.5238	0	0
DL	0.482482	48	2	1	1	12	8	1	0	1272	18	0	20.1717	0	0.00099975
UL	0.482482	48	2	1	7	6	7	2	0	84	2	0	3.64256 	0	0
UL	0.482482	48	2	1	10	3	3	3	0	24	0	0	17.2622 	0	0
DL	0.482589	48	2	2	1	4	3	2	0	422	18	0	20.5279	0	0
DL	0.482625	48	2	2	1	6	8	1	0	551	15	0	16.5331	1	1
DL	0.482625	48	2	2	1	6	7	4	0	269	8	1	7.66811	0	0
DL	0.482661	48	2	2	5	4	3	3	0	597	22	0	23.6276	0	0
UL	0.482732	48	2	2	7	6	8	2	0	551	15	0	20.2459 	0	0
DL	0.482732	48	2	2	7	6	7	4	0	269	8	2	19.4983	0	0
UL	0.482732	48	2	2	9	4	3	1	0	178	8	0	3.21858 	1	1
DL	0.482839	48	2	3	1	4	3	2	0	422	18	0	19.2541	0	0.0735
DL	0.482875	48	2	3	1	6	8	1	0	634	18	0	9.97734	1	1
DL	0.482875	48	2	3	1	6	7	4	0	200	6	0	7.19338	0	0
DL	0.482893	48	2	3	1	7	2	5	0	1500	28	0	75.2475	0	0
DL	0.482911	48	2	3	5	4	3	3	0	597	22	0	23.7369	0	0
UL	0.482982	48	2	3	7	6	7	2	0	84	2	0	2.60481 	0	0.171088
UL	0.482982	48	2	3	7	6	8	2	0	551	15	0	12.868 	0	0
UL	0.482982	48	2	3	9	4	3	1	0	178	8	0	2.80249 	0	0
DL	0.483036	48	3	0	1	1	3	2	0	193	26	0	20.4566	1	1
DL	0.483125	48	3	0	1	6	8	1	0	634	18	0	16.5286	1	1
DL	0.483125	48	3	0	1	6	7	4	0	200	6	0	7.62488	0	0
DL	0.483143	48	3	0	2	6	3	3	0	897	22	0	23.7298	0	0
UL	0.483232	48	3	0	7	6	7	2	0	84	2	0	2.50961 	0	0.171088
UL	0.483232	48	3	0	7	6	8	2	0	551	15	0	12.8822 	0	0
UL	0.483232	48	3	0	8	5	3	1	0	224	8	0	2.72911 	1	1
DL	0.483321	48	3	1	1	3	3	2	0	315	18	0	19.0181	1	0.201
DL	0.483357	48	3	1	1	5	7	4	0	747	22	0	6.9993	1	1
DL	0.483375	48	3	1	4	3	3	3	0	516	24	0	23.628	0	0
UL	0.483375	48	3	1	6	1	7	4	0	124	20	0	19.9143 	1	0.169257
DL	0.483393	48	3	1	1	7	2	5	0	1500	28	0	74.8954	0	0
DL	0.483429	48	3	1	1	9	5	1	0	1348	22	0	19.3937	1	0.999666
UL	0.483446	48	3	1	7	4	3	1	0	178	8	1	8.73508 	0	0
DL	0.483482	48	3	1	1	12	8	1	0	403	6	0	18.5352	0	0
UL	0.483482	48	3	1	7	6	7	2	0	84	2	0	3.34828 	0	0
DL	0.483589	48	3	2	1	4	3	2	0	422	18	0	20.4929	0	0
DL	0.483607	48	3	2	1	5	7	4	0	166	6	0	7.69922	0	0
UL	0.483625	48	3	2	6	1	7	4	0	124	20	0	19.8938 	0	0.169257
DL	0.483661	48	3	2	5	4	3	3	0	690	24	0	23.5668	0	0
DL	0.483732	48	3	2	1	12	8	1	0	403	6	1	20.5522	0	0
UL	0.483732	48	3	2	7	6	7	2	0	84	2	0	3.38491 	0	0
UL	0.483732	48	3	2	9	4	3	1	0	178	8	0	8.99673 	0	0.066
DL	0.483786	48	3	3	1	1	3	2	0	193	26	1	19.2772	0	0
DL	0.483804	48	3	3	2	1	3	2	0	193	26	2	19.3193	1	1
DL	0.483821	48	3	3	3	1	3	2	0	103	18	0	19.3637	0	0.0054
DL	0.483857	48	3	3	1	5	7	4	0	166	6	0	7.1195	0	0
DL	0.483857	48	3	3	4	2	3	3	0	343	24	0	23.5547	0	0
