timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1771730914331,00003,,,,,,,,,,,,,
1771730914331,00014,,,,,,,,,,,,,
1771730914331,00015,,,,,,,,,,,,,
1771730914331,00021,,,,,,,,,,,,,
1771730914431,00003,,,,,,,,,,,,,
1771730914431,00014,,,,,,,,,,,,,
1771730914431,00015,,,,,,,,,,,,,
1771730914431,00021,,,,,,,,,,,,,
1771730914531,00014,,,,,,,,,,,,,
1771730914531,00015,,,,,,,,,,,,,
1771730914531,00021,,,,,,,,,,,,,
1771730914631,00014,,,,,,,,,,,,,
1771730914631,00015,,,,,,,,,,,,,
1771730914631,00021,,,,,,,,,,,,,
1771730914731,00014,,,,,,,,,,,,,
1771730914731,00015,,,,,,,,,,,,,
1771730914731,00021,,,,,,,,,,,,,
1771730914731,00012,,,,,,,,,,,,,
1771730914831,00015,,,,,,,,,,,,,
1771730914831,00021,,,,,,,,,,,,,
1771730914931,00015,,,,,,,,,,,,,
1771730914931,00021,,,,,,,,,,,,,
1771730915031,00015,,,,,,,,,,,,,
1771730915031,00021,,,,,,,,,,,,,
1771730915131,00015,,,,,,,,,,,,,
1771730915131,00021,,,,,,,,,,,,,
1771730915231,00015,,,,,,,,,,,,,
1771730915231,00021,,,,,,,,,,,,,
1771730915331,00015,,,,,,,,,,,,,
1771730915331,00021,,,,,,,,,,,,,
1771730915431,00015,,,,,,,,,,,,,
1771730915431,00021,,,,,,,,,,,,,
1771730915531,00015,,,,,,,,,,,,,
1771730915531,00021,,,,,,,,,,,,,
1771730915631,00015,,,,,,,,,,,,,
1771730915631,00021,,,,,,,,,,,,,
1771730915731,00015,,,,,,,,,,,,,
1771730915731,00021,,,,,,,,,,,,,
1771730915831,00015,,,,,,,,,,,,,
1771730915831,00021,,,,,,,,,,,,,
1771730915831,00014,,,,,,,,,,,,,
1771730915931,00015,,,,,,,,,,,,,
1771730915931,00014,,,,,,,,,,,,,
1771730916031,00015,,,,,,,,,,,,,
1771730916031,00014,,,,,,,,,,,,,
1771730916031,00021,,,,,,,,,,,,,
1771730916131,00015,,,,,,,,,,,,,
1771730916131,00014,,,,,,,,,,,,,
1771730916131,00021,,,,,,,,,,,,,
1771730916231,00015,,,,,,,,,,,,,
1771730916231,00014,,,,,,,,,,,,,
1771730916231,00021,,,,,,,,,,,,,
1771730916331,00015,,,,,,,,,,,,,
1771730916331,00014,,,,,,,,,,,,,
1771730916331,00021,,,,,,,,,,,,,
1771730916431,00015,,,,,,,,,,,,,
1771730916431,00014,,,,,,,,,,,,,
1771730916431,00021,,,,,,,,,,,,,
1771730916531,00015,,,,,,,,,,,,,
1771730916531,00014,,,,,,,,,,,,,
1771730916531,00021,,,,,,,,,,,,,
1771730916631,00015,,,,,,,,,,,,,
1771730916631,00014,,,,,,,,,,,,,
1771730916631,00021,,,,,,,,,,,,,
1771730916731,00015,,,,,,,,,,,,,
1771730916831,00015,,,,,,,,,,,,,
1771730916931,00015,,,,,,,,,,,,,
1771730917031,00015,,,,,,,,,,,,,
1771730917131,00015,,,,,,,,,,,,,
1771730917231,00015,,,,,,,,,,,,,
1771730917331,00015,,,,,,,,,,,,,
1771730917431,00015,,,,,,,,,,,,,
1771730917531,00015,,,,,,,,,,,,,
1771730917631,00015,,,,,,,,,,,,,
1771730917731,00015,,,,,,,,,,,,,
