timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1771730914331,00001,,,,,,,,,,,,,
1771730914331,00018,,,,,,,,,,,,,
1771730914331,00019,,,,,,,,,,,,,
1771730914431,00001,,,,,,,,,,,,,
1771730914431,00018,,,,,,,,,,,,,
1771730914431,00019,,,,,,,,,,,,,
1771730914531,00001,,,,,,,,,,,,,
1771730914531,00018,,,,,,,,,,,,,
1771730914531,00019,,,,,,,,,,,,,
1771730914631,00001,,,,,,,,,,,,,
1771730914631,00018,,,,,,,,,,,,,
1771730914631,00019,,,,,,,,,,,,,
1771730914731,00001,,,,,,,,,,,,,
1771730914731,00018,,,,,,,,,,,,,
1771730914731,00019,,,,,,,,,,,,,
1771730914731,00003,,,,,,,,,,,,,
1771730914831,00001,,,,,,,,,,,,,
1771730914831,00018,,,,,,,,,,,,,
1771730914831,00019,,,,,,,,,,,,,
1771730914831,00003,,,,,,,,,,,,,
1771730914831,00014,,,,,,,,,,,,,
1771730914931,00001,,,,,,,,,,,,,
1771730914931,00018,,,,,,,,,,,,,
1771730914931,00019,,,,,,,,,,,,,
1771730914931,00003,,,,,,,,,,,,,
1771730914931,00014,,,,,,,,,,,,,
1771730915031,00001,,,,,,,,,,,,,
1771730915031,00018,,,,,,,,,,,,,
1771730915031,00019,,,,,,,,,,,,,
1771730915031,00003,,,,,,,,,,,,,
1771730915031,00014,,,,,,,,,,,,,
1771730915131,00001,,,,,,,,,,,,,
1771730915131,00018,,,,,,,,,,,,,
1771730915131,00019,,,,,,,,,,,,,
1771730915131,00003,,,,,,,,,,,,,
1771730915131,00014,,,,,,,,,,,,,
1771730915231,00018,,,,,,,,,,,,,
1771730915231,00019,,,,,,,,,,,,,
1771730915231,00003,,,,,,,,,,,,,
1771730915231,00014,,,,,,,,,,,,,
1771730915331,00018,,,,,,,,,,,,,
1771730915331,00019,,,,,,,,,,,,,
1771730915331,00003,,,,,,,,,,,,,
1771730915331,00014,,,,,,,,,,,,,
1771730915431,00018,,,,,,,,,,,,,
1771730915431,00019,,,,,,,,,,,,,
1771730915431,00003,,,,,,,,,,,,,
1771730915431,00014,,,,,,,,,,,,,
1771730915531,00018,,,,,,,,,,,,,
1771730915531,00019,,,,,,,,,,,,,
1771730915531,00003,,,,,,,,,,,,,
1771730915531,00014,,,,,,,,,,,,,
1771730915631,00018,,,,,,,,,,,,,
1771730915631,00019,,,,,,,,,,,,,
1771730915631,00003,,,,,,,,,,,,,
1771730915631,00014,,,,,,,,,,,,,
1771730915731,00018,,,,,,,,,,,,,
1771730915731,00019,,,,,,,,,,,,,
1771730915731,00003,,,,,,,,,,,,,
1771730915731,00014,,,,,,,,,,,,,
1771730915831,00018,,,,,,,,,,,,,
1771730915831,00019,,,,,,,,,,,,,
1771730915831,00003,,,,,,,,,,,,,
1771730915931,00018,,,,,,,,,,,,,
1771730915931,00019,,,,,,,,,,,,,
1771730915931,00003,,,,,,,,,,,,,
1771730916031,00018,,,,,,,,,,,,,
1771730916031,00019,,,,,,,,,,,,,
1771730916031,00003,,,,,,,,,,,,,
1771730916131,00018,,,,,,,,,,,,,
1771730916131,00019,,,,,,,,,,,,,
1771730916131,00003,,,,,,,,,,,,,
1771730916231,00018,,,,,,,,,,,,,
1771730916231,00019,,,,,,,,,,,,,
1771730916231,00003,,,,,,,,,,,,,
1771730916331,00018,,,,,,,,,,,,,
1771730916331,00019,,,,,,,,,,,,,
