timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
1771730914731,00003,111,8,139,139,1,80,0,426,335,283,40,103,112,91,263081,43,240,30,47,50,16,0,0,0,78,250,83,15,218940,4,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730914831,00001,111,8,139,139,1,71,0,460,354,160,231,69,99,106,281448,14,146,213,32,39,16,0,0,15,74,276,80,15,344700,5,426,322,147,226,53,104,276708,99.310536,10,137,208,32,39,0,0,0,14,63,270,79,0,344700,11713.011093,8380.000000
1771730914831,00018,111,8,139,139,1,71,0,460,354,160,231,69,99,106,281448,14,146,213,32,39,16,0,0,15,74,276,80,15,344700,5,16,14,0,0,16,2,3376,0.397143,0,0,0,0,0,16,0,0,0,0,0,1,15,0,294.232176,90.000000
1771730914831,00019,111,8,139,139,1,71,0,460,354,160,231,69,99,106,281448,14,146,213,32,39,16,0,0,15,74,276,80,15,344700,5,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.333394,0.000000
1771730914831,00003,111,8,139,139,1,71,0,460,354,160,231,69,99,106,281448,14,146,213,32,39,16,0,0,15,74,276,80,15,344700,5,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730914831,00014,111,8,139,139,1,71,0,460,354,160,231,69,99,106,281448,14,146,213,32,39,16,0,0,15,74,276,80,15,344700,5,18,18,13,5,0,0,1364,0.161138,4,9,5,0,0,0,0,0,1,11,6,0,0,0,232.769894,120.000000
1771730914931,00001,111,8,139,139,1,69,0,468,340,160,279,29,97,128,230040,28,132,275,5,14,14,0,0,26,205,211,5,21,397866,5,430,310,154,268,8,120,224698,97.051786,27,127,264,5,7,0,0,0,24,190,211,5,0,397866,11332.565210,11000.000000
1771730914931,00018,111,8,139,139,1,69,0,468,340,160,279,29,97,128,230040,28,132,275,5,14,14,0,0,26,205,211,5,21,397866,5,21,17,0,0,21,4,3900,0.521250,0,0,0,0,7,14,0,0,0,0,0,0,21,0,291.541536,90.000000
1771730914931,00019,111,8,139,139,1,69,0,468,340,160,279,29,97,128,230040,28,132,275,5,14,14,0,0,26,205,211,5,21,397866,5,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.333394,0.000000
1771730914931,00003,111,8,139,139,1,69,0,468,340,160,279,29,97,128,230040,28,132,275,5,14,14,0,0,26,205,211,5,21,397866,5,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730914931,00014,111,8,139,139,1,69,0,468,340,160,279,29,97,128,230040,28,132,275,5,14,14,0,0,26,205,211,5,21,397866,5,17,13,6,11,0,4,1442,0.744643,1,5,11,0,0,0,0,0,2,15,0,0,0,0,230.625392,70.000000
1771730915031,00001,111,8,139,139,1,66,0,491,344,220,228,43,92,147,213181,73,147,168,73,17,13,0,8,58,160,233,13,19,532796,5,445,308,198,223,24,137,207624,90.374821,57,141,163,73,11,0,0,7,47,145,233,13,0,532796,12631.774741,9010.000000
1771730915031,00018,111,8,139,139,1,66,0,491,344,220,228,43,92,147,213181,73,147,168,73,17,13,0,8,58,160,233,13,19,532796,5,19,17,0,0,19,2,3578,0.471607,0,0,0,0,6,13,0,0,0,0,0,0,19,0,290.868228,90.000000
1771730915031,00019,111,8,139,139,1,66,0,491,344,220,228,43,92,147,213181,73,147,168,73,17,13,0,8,58,160,233,13,19,532796,5,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.333394,0.000000
1771730915031,00003,111,8,139,139,1,66,0,491,344,220,228,43,92,147,213181,73,147,168,73,17,13,0,8,58,160,233,13,19,532796,5,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730915031,00014,111,8,139,139,1,66,0,491,344,220,228,43,92,147,213181,73,147,168,73,17,13,0,8,58,160,233,13,19,532796,5,27,19,22,5,0,8,1979,2.085000,16,6,5,0,0,0,0,1,11,15,0,0,0,0,244.661608,110.000000
1771730915131,00001,111,8,139,139,1,50,0,353,257,317,12,24,70,96,71083,234,83,12,2,8,14,0,12,139,174,6,0,22,675586,5,310,225,304,4,2,85,65725,69.251786,228,76,4,2,0,0,0,12,125,167,6,0,0,675586,13348.858069,8270.000000
1771730915131,00018,111,8,139,139,1,50,0,353,257,317,12,24,70,96,71083,234,83,12,2,8,14,0,12,139,174,6,0,22,675586,5,22,18,0,0,22,4,3993,0.546071,0,0,0,0,8,14,0,0,0,0,0,0,22,0,290.763589,90.000000
1771730915131,00019,111,8,139,139,1,50,0,353,257,317,12,24,70,96,71083,234,83,12,2,8,14,0,12,139,174,6,0,22,675586,5,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.333394,0.000000
1771730915131,00003,111,8,139,139,1,50,0,353,257,317,12,24,70,96,71083,234,83,12,2,8,14,0,12,139,174,6,0,22,675586,5,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730915131,00014,111,8,139,139,1,50,0,353,257,317,12,24,70,96,71083,234,83,12,2,8,14,0,12,139,174,6,0,22,675586,5,21,14,13,8,0,7,1365,1.216250,6,7,8,0,0,0,0,0,14,7,0,0,0,0,246.200826,90.000000
1771730915231,00018,111,8,139,139,1,0,0,53,37,19,3,31,1,16,5518,13,6,2,10,16,6,0,0,11,7,14,15,6,0,4,25,17,0,1,24,8,3735,0.645357,0,0,0,7,12,6,0,0,0,0,6,13,6,0,293.483372,90.000000
1771730915231,00019,111,8,139,139,1,0,0,53,37,19,3,31,1,16,5518,13,6,2,10,16,6,0,0,11,7,14,15,6,0,4,10,8,1,2,7,2,1034,0.297857,1,0,2,3,4,0,0,0,0,0,8,2,0,0,252.467696,30.000000
1771730915231,00003,111,8,139,139,1,0,0,53,37,19,3,31,1,16,5518,13,6,2,10,16,6,0,0,11,7,14,15,6,0,4,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730915231,00014,111,8,139,139,1,0,0,53,37,19,3,31,1,16,5518,13,6,2,10,16,6,0,0,11,7,14,15,6,0,4,18,12,18,0,0,6,749,1.216250,12,6,0,0,0,0,0,0,11,7,0,0,0,0,260.744210,70.000000
1771730915331,00018,111,8,139,139,1,2,0,57,41,26,9,22,3,16,6048,22,4,9,1,15,6,0,0,22,12,1,18,4,54,4,22,16,0,0,22,6,3681,0.546071,0,0,0,1,15,6,0,0,0,0,0,18,4,54,296.016105,90.000000
1771730915331,00019,111,8,139,139,1,2,0,57,41,26,9,22,3,16,6048,22,4,9,1,15,6,0,0,22,12,1,18,4,54,4,13,9,4,9,0,4,860,0.397143,0,4,9,0,0,0,0,0,0,12,1,0,0,0,240.901387,40.000000
1771730915331,00003,111,8,139,139,1,2,0,57,41,26,9,22,3,16,6048,22,4,9,1,15,6,0,0,22,12,1,18,4,54,4,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730915331,00014,111,8,139,139,1,2,0,57,41,26,9,22,3,16,6048,22,4,9,1,15,6,0,0,22,12,1,18,4,54,4,22,16,22,0,0,6,1507,3.748036,22,0,0,0,0,0,0,0,22,0,0,0,0,0,264.446836,110.000000
1771730915431,00018,111,8,139,139,1,0,0,50,38,16,6,28,1,12,5259,15,1,1,10,23,0,0,0,14,4,11,20,1,0,4,20,16,0,0,20,4,2915,0.570893,0,0,0,3,17,0,0,0,0,0,0,19,1,0,302.134093,90.000000
1771730915431,00019,111,8,139,139,1,0,0,50,38,16,6,28,1,12,5259,15,1,1,10,23,0,0,0,14,4,11,20,1,0,4,15,11,1,6,8,4,1644,0.397143,0,1,1,7,6,0,0,0,0,3,11,1,0,0,242.023117,40.000000
1771730915431,00003,111,8,139,139,1,0,0,50,38,16,6,28,1,12,5259,15,1,1,10,23,0,0,0,14,4,11,20,1,0,4,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730915431,00014,111,8,139,139,1,0,0,50,38,16,6,28,1,12,5259,15,1,1,10,23,0,0,0,14,4,11,20,1,0,4,15,11,15,0,0,4,700,1.439643,15,0,0,0,0,0,0,0,14,1,0,0,0,0,262.353694,90.000000
1771730915531,00018,111,8,139,139,1,4,0,63,37,27,5,31,6,26,7792,27,0,4,10,16,6,20,5,2,0,11,10,15,108,4,22,18,0,0,22,4,3556,0.546071,0,0,0,0,16,6,0,0,0,0,0,7,15,0,308.954576,90.000000
1771730915531,00019,111,8,139,139,1,4,0,63,37,27,5,31,6,26,7792,27,0,4,10,16,6,20,5,2,0,11,10,15,108,4,14,10,0,5,9,4,1762,0.471607,0,0,4,10,0,0,0,0,0,0,11,3,0,0,258.541427,40.000000
1771730915531,00003,111,8,139,139,1,4,0,63,37,27,5,31,6,26,7792,27,0,4,10,16,6,20,5,2,0,11,10,15,108,4,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730915531,00014,111,8,139,139,1,4,0,63,37,27,5,31,6,26,7792,27,0,4,10,16,6,20,5,2,0,11,10,15,108,4,27,9,27,0,0,18,2474,6.825893,27,0,0,0,0,0,20,5,2,0,0,0,0,108,256.816252,50.000000
1771730915631,00018,111,8,139,139,1,3,0,55,36,42,1,12,5,19,5394,42,0,1,0,1,11,0,17,25,0,0,0,13,232,4,1,1,0,0,1,0,170,0.024821,0,0,0,0,1,0,0,0,0,0,0,0,1,0,308.394647,10.000000
1771730915631,00019,111,8,139,139,1,3,0,55,36,42,1,12,5,19,5394,42,0,1,0,1,11,0,17,25,0,0,0,13,232,4,12,10,0,1,11,2,2247,0.297857,0,0,1,0,0,11,0,0,0,0,0,0,12,0,257.595311,50.000000
1771730915631,00003,111,8,139,139,1,3,0,55,36,42,1,12,5,19,5394,42,0,1,0,1,11,0,17,25,0,0,0,13,232,4,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730915631,00014,111,8,139,139,1,3,0,55,36,42,1,12,5,19,5394,42,0,1,0,1,11,0,17,25,0,0,0,13,232,4,42,25,42,0,0,17,2977,5.684107,42,0,0,0,0,0,0,17,25,0,0,0,0,232,275.934784,100.000000
1771730915731,00018,111,8,139,139,1,2,0,32,20,28,0,4,3,12,3033,27,1,0,0,0,4,0,7,18,7,0,0,0,0,4,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.394647,0.000000
1771730915731,00019,111,8,139,139,1,2,0,32,20,28,0,4,3,12,3033,27,1,0,0,0,4,0,7,18,7,0,0,0,0,4,12,7,8,0,4,5,1487,0.794286,7,1,0,0,0,4,0,0,5,7,0,0,0,0,266.442680,40.000000
1771730915731,00003,111,8,139,139,1,2,0,32,20,28,0,4,3,12,3033,27,1,0,0,0,4,0,7,18,7,0,0,0,0,4,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730915731,00014,111,8,139,139,1,2,0,32,20,28,0,4,3,12,3033,27,1,0,0,0,4,0,7,18,7,0,0,0,0,4,20,13,20,0,0,7,1546,3.648750,20,0,0,0,0,0,0,7,13,0,0,0,0,0,286.044808,100.000000
1771730915831,00018,111,8,139,139,1,0,0,7,7,1,0,6,0,0,1353,0,1,0,0,0,6,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.175505,0.000000
1771730915831,00019,111,8,139,139,1,0,0,7,7,1,0,6,0,0,1353,0,1,0,0,0,6,0,0,0,0,0,0,7,0,3,7,7,1,0,6,0,1353,0.198571,0,1,0,0,0,6,0,0,0,0,0,0,7,0,271.628761,40.000000
1771730915831,00003,111,8,139,139,1,0,0,7,7,1,0,6,0,0,1353,0,1,0,0,0,6,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730915931,00018,111,8,139,139,1,0,0,29,19,1,1,27,0,10,4188,1,0,0,5,16,7,0,0,0,0,10,10,9,54,3,8,6,1,0,7,2,1228,0.223393,1,0,0,0,4,3,0,0,0,0,0,0,8,54,305.704221,10.000000
1771730915931,00019,111,8,139,139,1,0,0,29,19,1,1,27,0,10,4188,1,0,0,5,16,7,0,0,0,0,10,10,9,54,3,21,13,0,1,20,8,2960,0.546071,0,0,0,5,12,4,0,0,0,0,10,10,1,0,281.567512,50.000000
1771730915931,00003,111,8,139,139,1,0,0,29,19,1,1,27,0,10,4188,1,0,0,5,16,7,0,0,0,0,10,10,9,54,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730916031,00018,111,8,139,139,1,0,0,26,24,0,5,21,0,2,3966,0,0,1,6,19,0,0,0,0,0,4,7,15,0,3,15,15,0,0,15,0,2562,0.397143,0,0,0,0,15,0,0,0,0,0,0,0,15,0,310.262482,90.000000
1771730916031,00019,111,8,139,139,1,0,0,26,24,0,5,21,0,2,3966,0,0,1,6,19,0,0,0,0,0,4,7,15,0,3,11,9,0,5,6,2,1404,0.347500,0,0,1,6,4,0,0,0,0,0,4,7,0,0,290.262825,40.000000
1771730916031,00003,111,8,139,139,1,0,0,26,24,0,5,21,0,2,3966,0,0,1,6,19,0,0,0,0,0,4,7,15,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730916131,00018,111,8,139,139,1,0,0,26,22,0,2,24,0,4,3812,0,0,0,3,23,0,0,0,0,0,0,19,7,0,3,14,12,0,0,14,2,2288,0.347500,0,0,0,0,14,0,0,0,0,0,0,7,7,0,308.699201,90.000000
1771730916131,00019,111,8,139,139,1,0,0,26,22,0,2,24,0,4,3812,0,0,0,3,23,0,0,0,0,0,0,19,7,0,3,12,10,0,2,10,2,1524,0.322679,0,0,0,3,9,0,0,0,0,0,0,12,0,0,294.156898,40.000000
1771730916131,00003,111,8,139,139,1,0,0,26,22,0,2,24,0,4,3812,0,0,0,3,23,0,0,0,0,0,0,19,7,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730916231,00018,111,8,139,139,1,0,0,33,27,0,0,33,0,6,5625,0,0,0,1,18,14,0,0,0,0,0,18,15,0,3,15,15,0,0,15,0,3034,0.372321,0,0,0,0,1,14,0,0,0,0,0,0,15,0,314.682463,90.000000
1771730916231,00019,111,8,139,139,1,0,0,33,27,0,0,33,0,6,5625,0,0,0,1,18,14,0,0,0,0,0,18,15,0,3,18,12,0,0,18,6,2591,0.471607,0,0,0,1,17,0,0,0,0,0,0,18,0,0,304.356699,50.000000
1771730916231,00003,111,8,139,139,1,0,0,33,27,0,0,33,0,6,5625,0,0,0,1,18,14,0,0,0,0,0,18,15,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730916331,00018,111,8,139,139,1,0,0,23,17,0,0,23,0,6,3877,0,0,0,1,17,5,0,0,0,0,0,16,7,0,3,20,14,0,0,20,6,3282,0.521250,0,0,0,0,17,3,0,0,0,0,0,16,4,0,318.204441,90.000000
1771730916331,00019,111,8,139,139,1,0,0,23,17,0,0,23,0,6,3877,0,0,0,1,17,5,0,0,0,0,0,16,7,0,3,3,3,0,0,3,0,595,0.099286,0,0,0,1,0,2,0,0,0,0,0,0,3,0,312.943404,20.000000
1771730916331,00003,111,8,139,139,1,0,0,23,17,0,0,23,0,6,3877,0,0,0,1,17,5,0,0,0,0,0,16,7,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730916431,00018,111,8,139,139,1,0,0,18,14,0,0,18,0,4,2670,0,0,0,0,18,0,0,0,0,0,0,18,0,0,3,18,14,0,0,18,4,2670,0.496429,0,0,0,0,18,0,0,0,0,0,0,18,0,0,314.874363,90.000000
1771730916431,00019,111,8,139,139,1,0,0,18,14,0,0,18,0,4,2670,0,0,0,0,18,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.943404,0.000000
1771730916431,00003,111,8,139,139,1,0,0,18,14,0,0,18,0,4,2670,0,0,0,0,18,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730916531,00018,111,8,139,139,1,0,0,21,15,0,1,20,0,6,2754,0,0,0,6,15,0,0,0,0,0,0,21,0,0,3,21,15,0,1,20,6,2754,0.546071,0,0,0,6,15,0,0,0,0,0,0,21,0,0,314.786211,90.000000
1771730916531,00019,111,8,139,139,1,0,0,21,15,0,1,20,0,6,2754,0,0,0,6,15,0,0,0,0,0,0,21,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.943404,0.000000
1771730916531,00003,111,8,139,139,1,0,0,21,15,0,1,20,0,6,2754,0,0,0,6,15,0,0,0,0,0,0,21,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730916631,00018,111,8,139,139,1,0,0,16,14,4,9,3,0,2,1980,0,4,7,2,3,0,0,0,0,7,9,0,0,0,3,16,14,4,9,3,2,1980,0.695000,0,4,7,2,3,0,0,0,0,7,9,0,0,0,312.741178,90.000000
1771730916631,00019,111,8,139,139,1,0,0,16,14,4,9,3,0,2,1980,0,4,7,2,3,0,0,0,0,7,9,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.943404,0.000000
1771730916631,00003,111,8,139,139,1,0,0,16,14,4,9,3,0,2,1980,0,4,7,2,3,0,0,0,0,7,9,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730916731,00018,111,8,139,139,1,0,0,17,15,0,0,17,0,2,2662,0,0,0,1,16,0,0,0,0,0,0,11,6,0,3,17,15,0,0,17,2,2662,0.421964,0,0,0,1,16,0,0,0,0,0,0,11,6,0,311.465977,90.000000
1771730916731,00019,111,8,139,139,1,0,0,17,15,0,0,17,0,2,2662,0,0,0,1,16,0,0,0,0,0,0,11,6,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.943404,0.000000
1771730916731,00003,111,8,139,139,1,0,0,17,15,0,0,17,0,2,2662,0,0,0,1,16,0,0,0,0,0,0,11,6,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730916831,00018,111,8,139,139,1,0,0,14,12,0,0,14,0,2,2564,0,0,0,0,6,8,0,0,0,0,0,2,12,0,3,14,12,0,0,14,2,2564,0.347500,0,0,0,0,6,8,0,0,0,0,0,2,12,0,309.490062,90.000000
1771730916831,00019,111,8,139,139,1,0,0,14,12,0,0,14,0,2,2564,0,0,0,0,6,8,0,0,0,0,0,2,12,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.943404,0.000000
1771730916831,00003,111,8,139,139,1,0,0,14,12,0,0,14,0,2,2564,0,0,0,0,6,8,0,0,0,0,0,2,12,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.334578,0.000000
1771730916931,00018,111,8,139,139,1,0,0,17,11,0,0,17,0,6,2936,0,0,0,0,14,3,0,0,0,0,0,12,5,0,3,17,11,0,0,17,6,2936,0.421964,0,0,0,0,14,3,0,0,0,0,0,12,5,0,312.615667,60.000000
