timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
1771730860838,00009,111,8,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1771730860938,00010,111,8,139,139,1,3,0,37,10,37,0,0,5,27,3959,37,0,0,0,0,0,37,0,0,0,0,0,0,114068,1,37,10,37,0,0,27,3959,5.489771,37,0,0,0,0,0,37,0,0,0,0,0,0,114068,25125.341708,4500.000000
1771730861038,00002,111,8,139,139,1,4,0,123,47,123,0,0,6,76,16827,92,31,0,0,0,0,73,15,24,11,0,0,0,718247,3,50,25,50,0,0,25,12465,3.697423,19,31,0,0,0,0,0,15,24,11,0,0,0,251702,14201.497899,6280.000000
1771730861038,00005,111,8,139,139,1,4,0,123,47,123,0,0,6,76,16827,92,31,0,0,0,0,73,15,24,11,0,0,0,718247,3,39,12,39,0,0,27,2585,2.442940,39,0,0,0,0,0,39,0,0,0,0,0,0,249533,25125.341708,5240.000000
1771730861038,00014,111,8,139,139,1,4,0,123,47,123,0,0,6,76,16827,92,31,0,0,0,0,73,15,24,11,0,0,0,718247,3,34,10,34,0,0,24,1777,1.700154,34,0,0,0,0,0,34,0,0,0,0,0,0,217012,7675.752461,5340.000000
1771730861138,00005,111,8,139,139,1,7,0,36,9,36,0,0,10,27,3852,36,0,0,0,0,0,36,0,0,0,0,0,0,378316,1,36,9,36,0,0,27,3852,10.722857,36,0,0,0,0,0,36,0,0,0,0,0,0,378316,25125.341708,5240.000000
1771730861338,00012,111,8,139,139,1,0,0,70,22,70,0,0,1,48,5400,70,0,0,0,0,0,70,0,0,0,0,0,0,1126458,2,42,12,42,0,0,30,3284,1.537007,42,0,0,0,0,0,42,0,0,0,0,0,0,542823,10838.352800,5340.000000
1771730861338,00014,111,8,139,139,1,0,0,70,22,70,0,0,1,48,5400,70,0,0,0,0,0,70,0,0,0,0,0,0,1126458,2,28,10,28,0,0,18,2116,0.991618,28,0,0,0,0,0,28,0,0,0,0,0,0,583635,10397.444162,6070.000000
