timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
1771730860838,00003,111,6,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1771730860838,00010,111,6,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1771730860838,00014,111,6,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1771730860938,00014,111,6,139,139,1,29,0,193,128,193,0,0,41,65,26622,185,8,0,0,0,0,66,15,109,3,0,0,0,334631,3,128,111,128,0,0,17,21886,35.047857,120,8,0,0,0,0,1,15,109,3,0,0,0,105192,4917.418108,5760.000000
1771730860938,00002,111,6,139,139,1,29,0,193,128,193,0,0,41,65,26622,185,8,0,0,0,0,66,15,109,3,0,0,0,334631,3,33,9,33,0,0,24,1788,2.547056,33,0,0,0,0,0,33,0,0,0,0,0,0,120088,22104.896257,3870.000000
1771730860938,00012,111,6,139,139,1,29,0,193,128,193,0,0,41,65,26622,185,8,0,0,0,0,66,15,109,3,0,0,0,334631,3,32,8,32,0,0,24,2948,4.104964,32,0,0,0,0,0,32,0,0,0,0,0,0,109351,24436.452590,4290.000000
1771730861038,00009,111,6,139,139,1,2,0,46,12,46,0,0,4,34,4922,46,0,0,0,0,0,45,1,0,0,0,0,0,243758,1,46,12,46,0,0,34,4922,4.555753,46,0,0,0,0,0,45,1,0,0,0,0,0,243758,18963.900395,5340.000000
1771730861138,00002,111,6,139,139,1,6,0,177,88,141,36,0,9,89,58562,80,61,36,0,0,0,40,54,32,51,0,0,0,1062637,3,40,10,40,0,0,30,2732,1.932448,40,0,0,0,0,0,40,0,0,0,0,0,0,402857,14452.163343,6070.000000
1771730861138,00003,111,6,139,139,1,6,0,177,88,141,36,0,9,89,58562,80,61,36,0,0,0,40,54,32,51,0,0,0,1062637,3,44,26,21,23,0,18,17738,2.663310,20,1,23,0,0,0,0,11,21,12,0,0,0,332110,11057.821524,5650.000000
1771730861138,00014,111,6,139,139,1,6,0,177,88,141,36,0,9,89,58562,80,61,36,0,0,0,40,54,32,51,0,0,0,1062637,3,93,52,80,13,0,41,38092,6.100838,20,60,13,0,0,0,0,43,11,39,0,0,0,327670,7598.092600,6600.000000
1771730861238,00003,111,6,139,139,1,15,0,346,216,346,0,0,22,130,30197,321,25,0,0,0,0,146,22,148,30,0,0,0,2789431,6,79,56,79,0,0,23,16215,16.084286,54,25,0,0,0,0,0,20,29,30,0,0,0,444719,10973.712308,6070.000000
1771730861238,00001,111,6,139,139,1,15,0,346,216,346,0,0,22,130,30197,321,25,0,0,0,0,146,22,148,30,0,0,0,2789431,6,41,11,41,0,0,30,615,0.406462,41,0,0,0,0,0,41,0,0,0,0,0,0,522591,22011.540930,5240.000000
1771730861238,00004,111,6,139,139,1,15,0,346,216,346,0,0,22,130,30197,321,25,0,0,0,0,146,22,148,30,0,0,0,2789431,6,129,118,129,0,0,11,11615,6.319984,129,0,0,0,0,0,8,2,119,0,0,0,0,399875,8380.257577,5970.000000
1771730861238,00012,111,6,139,139,1,15,0,346,216,346,0,0,22,130,30197,321,25,0,0,0,0,146,22,148,30,0,0,0,2789431,6,34,10,34,0,0,24,618,0.396548,34,0,0,0,0,0,34,0,0,0,0,0,0,423013,9771.060502,5240.000000
1771730861238,00013,111,6,139,139,1,15,0,346,216,346,0,0,22,130,30197,321,25,0,0,0,0,146,22,148,30,0,0,0,2789431,6,35,11,35,0,0,24,642,0.411419,35,0,0,0,0,0,35,0,0,0,0,0,0,485848,20631.187637,5240.000000
1771730861238,00006,111,6,139,139,1,15,0,346,216,346,0,0,22,130,30197,321,25,0,0,0,0,146,22,148,30,0,0,0,2789431,6,28,10,28,0,0,18,492,0.317238,28,0,0,0,0,0,28,0,0,0,0,0,0,513385,13449.881477,5240.000000
1771730861338,00003,111,6,139,139,1,42,0,232,163,232,0,0,59,69,44069,232,0,0,0,0,0,52,27,152,1,0,0,0,1766239,3,180,147,180,0,0,33,40485,50.983214,180,0,0,0,0,0,0,27,152,1,0,0,0,532162,8371.960631,8690.000000
1771730861338,00013,111,6,139,139,1,42,0,232,163,232,0,0,59,69,44069,232,0,0,0,0,0,52,27,152,1,0,0,0,1766239,3,30,9,30,0,0,21,2000,5.659286,30,0,0,0,0,0,30,0,0,0,0,0,0,603224,21411.902253,5340.000000
1771730861338,00006,111,6,139,139,1,42,0,232,163,232,0,0,59,69,44069,232,0,0,0,0,0,52,27,152,1,0,0,0,1766239,3,22,7,22,0,0,15,1584,4.467857,22,0,0,0,0,0,22,0,0,0,0,0,0,630853,14825.034261,5340.000000
